,protein,degree,inviable,icp55_shell,pim1_shell,betweenness,eigenvector,closeness,bridging,cluster_id,cluster_size,cluster_degree,cluster_eigenvector,cluster_closeness
3489,YPL116W,6,0,4,4,4.7356275609793065e-06,2.875441199245632e-06,0.22966386976837663,3.3295818581167392e-06,312,3,1,0.5000000644180599,0.6666666666666666
3490,YPR068C,10,0,4,4,0.00023499894652361243,6.629707396608521e-06,0.24629559782315857,5.200784461243134e-05,312,3,2,0.707106690085642,1.0
3491,YEL056W,27,0,4,3,0.0008073259857506713,2.085344778758203e-05,0.25262517961755276,2.6672183061295104e-05,312,3,1,0.5000000644180599,0.6666666666666666
3492,YOL069W,26,0,5,4,0.0007420897934203746,1.6021206254263212e-05,0.2362762328129846,2.942375196549189e-05,313,3,1,0.5000000644180599,0.6666666666666666
3493,YBR186W,21,0,5,4,0.0010890457536229165,3.791659838227142e-06,0.2318304001622965,5.193127218675351e-05,313,3,1,0.5000000644180599,0.6666666666666666
3494,YOR339C,26,0,5,4,0.0004158666963269921,1.4042337972371801e-05,0.24402092675635276,2.0320195866621077e-05,313,3,2,0.707106690085642,1.0
3495,YOR037W,1,0,6,5,0.0,2.3284789495672364e-09,0.17879214581866543,0.0,314,3,1,0.5000000644180599,0.6666666666666666
3496,YAL039C,7,0,5,4,0.000607576284815945,3.810625885987432e-07,0.21770813488283483,6.0456073155712227e-05,314,3,2,0.707106690085642,1.0
3497,YHR109W,6,0,5,3,0.0008571816953068662,1.0673934660256388e-06,0.233321423102445,0.0004125535349149863,314,3,1,0.5000000644180599,0.6666666666666666
3498,YDR379C-A,4,0,5,4,2.740298756955552e-06,5.572889321011084e-07,0.20305628359468705,1.173446626640313e-06,315,3,1,0.5000000644180599,0.6666666666666666
3499,YDR493W,1,0,6,5,0.0,1.9004855013607366e-08,0.1763571125429222,0.0,315,3,1,0.5000000644180599,0.6666666666666666
3500,YDR511W,5,0,5,4,0.0004540797862596024,3.1116138007532987e-06,0.2141083891517167,6.776776036489174e-05,315,3,2,0.707106690085642,1.0
3501,YHR038W,20,0,5,4,1.880268543675371e-05,0.0020125073100793153,0.2486536473916118,3.13551574241593e-06,316,3,1,0.5000000644180599,0.6666666666666666
3502,YOL114C,33,0,4,4,0.0032877918863779675,0.0014138921706788748,0.23244342740910245,5.532297002749103e-05,316,3,2,0.707106690085642,1.0
3503,YGL143C,1,0,5,5,0.0,8.636454246506144e-06,0.1886115122756344,0.0,316,3,1,0.5000000644180599,0.6666666666666666
3504,YDR256C,15,0,4,3,0.0009555441317469285,6.622466261305076e-07,0.24125191323164616,6.255535548302626e-05,317,3,2,0.707106690085642,1.0
3505,YKL026C,10,0,4,4,5.318546234375623e-05,2.9734685873759855e-07,0.22429952401982434,7.730664403134018e-06,317,3,1,0.5000000644180599,0.6666666666666666
3506,YJR025C,8,0,4,4,0.0004360542489180003,5.3315680965835925e-08,0.21528824415975886,4.7097171211668805e-05,317,3,1,0.5000000644180599,0.6666666666666666
3507,YHR008C,12,0,4,4,0.0011967648975180927,1.2206462777004908e-06,0.23845792686107778,6.28404969793427e-05,318,3,2,0.5773502691896258,1.0
3508,YGR257C,2,0,5,5,0.0,7.804176912168024e-09,0.1940894229544393,0.0,318,3,2,0.5773502691896258,1.0
3509,YHR050W,3,0,5,5,0.00012135288347447302,5.714001561392583e-08,0.20292106898694842,4.8541153389789214e-05,318,3,2,0.5773502691896258,1.0
3510,YIL104C,9,0,3,4,1.1566675175145145e-05,0.0012444533996505873,0.24407304570696284,8.629509148390317e-06,319,3,2,0.5773502691896258,1.0
3511,YHR089C,40,0,4,4,0.0002220205852527968,0.00876781511629719,0.25986355884025014,1.0067393136452441e-05,319,3,2,0.5773502691896258,1.0
3512,YHR072W-A,27,0,3,3,0.0010757487685554875,0.004502321127620551,0.2617534215197847,4.0445181356386184e-05,319,3,2,0.5773502691896258,1.0
3513,YPR004C,7,0,5,3,0.0006229901565138305,7.772493359563885e-06,0.23363148479427548,9.231815066635864e-05,320,3,2,0.5773502691896258,1.0
3514,YGR207C,8,0,4,4,0.0012429073021731497,1.3756549113611122e-06,0.24070563454449712,0.0001562904603323061,320,3,2,0.5773502691896258,1.0
3515,YOR356W,2,0,5,4,0.0,5.588617736950683e-08,0.20008754650908295,0.0,320,3,2,0.5773502691896258,1.0
3516,YKR007W,8,0,4,4,0.0004882734658796366,1.7460459285716747e-06,0.21211136890951277,3.639895110814058e-05,321,3,2,0.5773502691896258,1.0
3517,YBR077C,5,0,4,5,3.654154379193863e-05,3.1236579952990234e-06,0.2213773731111972,1.47704054915733e-05,321,3,2,0.5773502691896258,1.0
3518,YCR075W-A,4,0,5,5,0.0,1.7247895393051009e-06,0.20608656447249774,0.0,321,3,2,0.5773502691896258,1.0
3519,YFL033C,11,0,4,4,0.00042557633634396726,3.0534347789114045e-06,0.23815974574063462,3.288362907811086e-05,322,3,2,0.5773502691896258,1.0
3520,YHR132W-A,3,0,5,4,0.0,1.4293737091858387e-06,0.21413848027733534,0.0,322,3,2,0.5773502691896258,1.0
3521,YNL157W,3,0,5,4,0.0,1.4293737091858387e-06,0.21413848027733534,0.0,322,3,2,0.5773502691896258,1.0
