,0
4932.YNL066W,1.7052970567982554e-06
4932.YNR067C,0.0
4932.YDR043C,8.98644116579629e-05
4932.YGL045W,6.90820240899473e-05
4932.YGR122W,0.0
4932.YNL294C,1.0728912311232854e-06
4932.YOR030W,0.0
4932.YMR063W,0.0
4932.YOR149C,5.782667209422707e-09
4932.YGL075C,3.6579759146249996e-05
4932.YML034W,9.29423024981149e-05
4932.YPL200W,0.0
4932.YOL104C,0.0
4932.YMR123W,0.0
4932.YPL116W,3.3295818581167392e-06
4932.YML078W,0.00011514123083356208
4932.YLR177W,0.0
4932.YMR261C,2.3752155235142784e-06
4932.YIL045W,1.1517060001424036e-05
4932.YDR034C,0.0
4932.YIL036W,0.0
4932.YPR054W,5.0655527739363544e-05
4932.YHR071W,5.149902884478953e-05
4932.YBR094W,0.00010527431956356193
4932.YOR087W,1.7971757444425251e-07
4932.YDR273W,0.0
4932.YFR038W,1.037884430116298e-05
4932.YKL055C,8.660280329009837e-07
4932.YOR043W,0.0001411268220844776
4932.YDL194W,3.391647959473019e-05
4932.YLR128W,2.1462782761538822e-06
4932.YPL259C,4.958998895905957e-05
4932.YOL025W,0.0
4932.YCR051W,0.0
4932.YDR287W,3.640408740057605e-06
4932.YDR497C,0.00014470165070595807
4932.YHR046C,3.640408740057605e-06
4932.YDR153C,3.1795798492305667e-06
4932.YJR125C,6.114514824463272e-06
4932.YLR170C,5.194386929868437e-06
4932.YKL135C,4.338985677137125e-06
4932.YPR029C,1.2950675991124112e-05
4932.YGR241C,5.1641624019132675e-06
4932.YHR161C,4.395607732438382e-06
4932.YPR028W,6.9038997464335765e-06
4932.YHR192W,0.0
4932.YLL023C,0.00012212167768968783
4932.YOR165W,5.759792090697982e-05
4932.YDR410C,4.800379663721077e-05
4932.YMR274C,2.8990953231201894e-05
4932.YPR122W,4.460394126309143e-05
4932.YJR117W,1.0005987543031223e-05
4932.YPL187W,8.476738586656685e-06
4932.YBR066C,0.0
4932.YGL254W,0.0
4932.YPL092W,0.0002031440447541957
4932.YGR271C-A,3.1877361982798295e-07
4932.YIL112W,0.0
4932.YKR029C,6.476814351955661e-06
4932.YLR436C,0.0
4932.YIL001W,0.0
4932.YDR027C,9.38119164102786e-06
4932.YOL018C,1.3825976310941592e-05
4932.YDR468C,1.9756208879656385e-05
4932.YML071C,9.068946632684346e-06
4932.YDR484W,2.9339274065070764e-06
4932.YNL041C,3.2624416691153593e-06
4932.YPR105C,4.54807433474371e-06
4932.YJL029C,2.8040609651111093e-06
4932.YKR020W,6.491617400483444e-05
4932.YER157W,6.634518942040509e-05
4932.YPL055C,0.0
4932.YGL243W,1.6313936781026355e-06
4932.YNL016W,8.844592416818872e-06
4932.YMR259C,9.85138088290846e-07
4932.YPL183C,5.304945769082401e-06
4932.YNR004W,0.0
4932.YDR333C,3.1577742830686733e-06
4932.YDR061W,6.341515709176264e-05
4932.YBL098W,2.5660900266914746e-05
4932.YGL224C,1.5680123848063517e-06
4932.YJL184W,0.0
4932.YKR095W-A,0.0
4932.YOR302W,0.0
4932.YOR276W,8.212911608566184e-07
4932.YCL037C,9.390636493542476e-07
4932.YKL204W,5.8629971908076796e-05
4932.YMR012W,0.0
4932.YLR114C,3.721833301724198e-05
4932.YOR148C,0.0
4932.YIL147C,0.0002243818011206522
4932.YGL038C,0.00018872755318345252
4932.YOR208W,8.93958131120485e-06
4932.YIL015W,1.1573569818879595e-06
4932.YDR461W,2.781272105121383e-07
4932.YFL026W,6.819098356080089e-05
4932.YGL032C,3.036160309549335e-05
4932.YGL089C,1.634784551666525e-06
4932.YLR452C,0.00012862378495658264
4932.YNL145W,2.1975655376590105e-07
4932.YLR120C,1.2309797649259636e-05
4932.YDR144C,1.2309797649259638e-05
4932.YGL232W,0.0
4932.YCR086W,3.52985229397715e-05
4932.YDR016C,7.298991696515979e-07
4932.YDR532C,0.0
4932.YFR046C,4.307527425017478e-06
4932.YJR112W,1.5115420560690655e-06
4932.YMR117C,1.4233241732586943e-05
4932.YKL052C,6.754107720346747e-07
4932.YPL233W,6.848108759523064e-07
4932.YDR486C,2.403241389628401e-05
4932.YJL049W,2.371440112584384e-05
4932.YPR173C,1.5066374828586813e-05
4932.YPL166W,1.7402051458738064e-06
4932.YAL036C,2.085503138381379e-05
4932.YFL023W,0.0
4932.YMR091C,7.174420079725058e-07
4932.YFR013W,0.0
4932.YOL017W,0.0
4932.YLR095C,7.848572775246457e-09
4932.YGL133W,7.848572775246459e-09
4932.YMR044W,0.0
4932.YBR240C,0.0
4932.YDR081C,0.0
4932.YMR216C,5.4786376342372386e-05
4932.YBR128C,1.933925160698397e-06
4932.YLR211C,7.768882776412184e-09
4932.YNL325C,5.149634017976239e-06
4932.YNL054W,4.3306935492315663e-07
4932.YLR386W,0.0001430140907796751
4932.YPR104C,9.20526183200318e-06
4932.YBR015C,1.4979012523613475e-05
4932.YDR245W,1.667054883610256e-05
4932.YJL186W,0.0
4932.YDR483W,2.5133430133041725e-05
4932.YPL050C,0.0002258705858084511
4932.YER001W,6.106638614487164e-05
4932.YEL036C,6.976295459112788e-06
4932.YJL183W,5.815329333184948e-08
4932.YJR075W,7.3770317963344e-06
4932.YPL053C,7.730906428887349e-05
4932.YKL201C,2.22269563961301e-05
4932.YDR498C,1.8985350845746766e-06
4932.YGL098W,6.344783565635219e-06
4932.YDR089W,7.625196189943636e-05
4932.YNL225C,1.1929593703973426e-07
4932.YBR172C,1.1411345794780757e-05
4932.YPR169W,1.2135348143383805e-05
4932.YBR188C,2.817533580521014e-09
4932.YKR022C,2.2710985209284023e-07
4932.YHR105W,0.0
4932.YLR253W,0.0
4932.YPR057W,1.1495921500265232e-06
4932.YOR112W,2.868638382136003e-05
4932.YDR523C,2.2284649316246433e-05
4932.YPR129W,1.4193182430870736e-05
4932.YIL041W,0.0
4932.YLR457C,5.928620133654846e-07
4932.YMR004W,0.0
4932.YOR069W,9.402090000027271e-06
4932.YOR132W,2.499738193065731e-06
4932.YOR357C,8.345678497638548e-06
4932.YLR059C,0.00016462325395254037
4932.YCR011C,0.0
4932.YNL297C,0.00018977150031398944
4932.YDR141C,0.0
4932.YDR407C,1.7670594555031773e-05
4932.YBR254C,3.4819489702750494e-06
4932.YDR108W,2.038812285311158e-06
4932.YDR246W,2.5261151428814347e-06
4932.YEL048C,0.0
4932.YGR166W,8.557823623313996e-07
4932.YOR115C,2.7970284730509528e-06
4932.YMR218C,3.069790660569582e-06
4932.YDR472W,2.449123688730419e-06
4932.YKR068C,2.155783876907315e-05
4932.YML077W,2.6520580889832465e-05
4932.YBL020W,0.0
4932.YGR198W,0.0
4932.YKL051W,0.0
4932.YMR212C,1.1517371887376998e-05
4932.YMR316W,8.750820389411506e-05
4932.YOR220W,0.0
4932.YOR385W,0.0
4932.YLR332W,3.6442133438306426e-05
4932.YBR260C,4.794026791076234e-05
4932.YGR023W,5.045339773436864e-08
4932.YGR070W,1.1512455323630881e-05
4932.YLR371W,4.6004091969422206e-05
4932.YNL283C,5.045339773436865e-08
4932.YOR008C,2.81448516313399e-05
4932.YOL105C,9.268470927129855e-09
4932.YAL060W,9.476477719725417e-06
4932.YBR168W,0.00017501640778823014
4932.YLR324W,0.00016549266468005432
4932.YHR150W,0.0
4932.YMR059W,5.259488682609387e-06
4932.YPL083C,5.248743115318935e-06
4932.YNL036W,0.0
4932.YDR469W,3.0213795374249046e-07
4932.YBR258C,0.0
4932.YDR137W,3.704700623553056e-05
4932.YLR039C,0.00014333571572432637
4932.YDL006W,5.233799483435065e-05
4932.YDR162C,1.6754075047434852e-05
4932.YOR231W,1.4231565248415348e-05
4932.YPL140C,1.8882994446480495e-05
4932.YER030W,0.0
4932.YDL190C,3.6787726936842974e-05
4932.YGR184C,0.00012118119783651134
4932.YGL141W,6.104977118707678e-05
4932.YAL014C,2.0043562323604062e-07
4932.YDR205W,3.146196605438024e-08
4932.YOR316C,1.1763524320909264e-08
4932.YMR243C,1.1763524320909264e-08
4932.YLL028W,2.965040285941135e-05
4932.YOR153W,8.544489348430825e-05
4932.YGL203C,0.0
4932.YOR219C,0.0
4932.YPL249C,2.8497691411285533e-05
4932.YMR192W,2.3849535427211366e-06
4932.YPL228W,0.0
4932.YJL004C,0.00016398081053305412
4932.YJL044C,9.430952798564725e-06
4932.YJR134C,3.760505267621332e-06
4932.YLR261C,0.0
4932.YLR309C,0.0
4932.YKL179C,0.00012725922848247581
4932.YBR215W,9.516560991908047e-09
4932.YJR140C,7.99685058070346e-09
4932.YGL005C,0.0
4932.YGL223C,0.0
4932.YGR120C,4.217307191072247e-06
4932.YNL051W,0.0
4932.YPR032W,3.1157659298372254e-06
4932.YNL272C,2.332000643004182e-06
4932.YBR095C,2.3646692630133564e-07
4932.YDL076C,3.227718913316615e-07
4932.YDR207C,2.2507771437018716e-05
4932.YER088C,2.926445220828972e-06
4932.YMR053C,0.0
4932.YPL139C,5.464685245920337e-07
4932.YPL258C,3.2493125004342064e-05
4932.YOL055C,3.2493125004342064e-05
4932.YJL062W,7.113251841016732e-05
4932.YCR017C,0.00016407788230146574
4932.YIL039W,0.0
4932.YCR044C,0.00027613478479106865
4932.YDR260C,2.300848264035669e-06
4932.YFR036W,0.0
4932.YIR025W,4.728635901316387e-07
4932.YMR119W,2.2984562910936656e-05
4932.YOR249C,0.0
4932.YLR102C,1.4803429038493814e-05
4932.YLR127C,5.194318103689192e-06
4932.YGL145W,1.8010727997517194e-06
4932.YNL258C,2.931829133368268e-06
4932.YLR440C,0.0
4932.YKR039W,7.588404599741267e-05
4932.YOL045W,0.0
4932.YOL154W,0.0
4932.YKR019C,0.0
4932.YJL083W,0.0
4932.YLL038C,0.00039224142227627107
4932.YPL085W,6.724799709539605e-05
4932.YPR158W,0.0
4932.YKR078W,0.0
4932.YCR067C,0.00015138442374051098
4932.YFL048C,0.00021411581803879221
4932.YGL200C,0.00011279654002870481
4932.YGR172C,5.9786401854836896e-05
4932.YNR026C,2.00474556826316e-05
4932.YBL006C,0.0
4932.YCR020W-B,0.0
4932.YDR303C,3.665540591120465e-06
4932.YHR056C,0.0
4932.YLR033W,0.0
4932.YBL102W,0.0
4932.YGL056C,0.0
4932.YPL150W,0.0
4932.YPL141C,0.0
4932.YER027C,2.809385839499551e-06
4932.YLR425W,2.562222688799839e-06
4932.YJL031C,7.131187415094711e-05
4932.YIL129C,6.358459181488619e-07
4932.YHR102W,4.888014062811223e-05
4932.YOR353C,6.358459181488619e-07
4932.YDL095W,1.8184969555428824e-06
4932.YAL023C,0.00014285335440643621
4932.YBR205W,0.0001437988377938466
4932.YDL093W,3.3057299028202186e-06
4932.YJR143C,1.857613504191231e-06
4932.YOR099W,9.974505760130075e-06
4932.YOR321W,2.8055120321017724e-06
4932.YER149C,0.0
4932.YKL061W,0.00024083040466141094
4932.YNL086W,0.0
4932.YDR357C,0.0
4932.YGL079W,0.0
4932.YLR408C,0.0
4932.YNL154C,9.870537436790985e-06
4932.YDR264C,6.275219145846478e-05
4932.YHR135C,4.202697846334628e-05
4932.YKL178C,0.00010396667376806676
4932.YBR108W,0.0
4932.YPR079W,0.0
4932.YGR271W,5.637708802278071e-05
4932.YBR089C-A,1.567633046425133e-05
4932.YDR143C,0.00012761127539005602
4932.YNL020C,7.128725305854307e-08
4932.YMR171C,0.0
4932.YGR057C,2.6327143614177473e-05
4932.YDR425W,0.0
4932.YLR271W,0.0
4932.YBR187W,0.00011503425864015127
4932.YGL168W,0.0
4932.YER123W,0.00014658776225632433
4932.YKL124W,0.0
4932.YLL010C,0.0
4932.YLR019W,0.0
4932.YNL094W,0.0
4932.YHR035W,7.696376450764661e-07
4932.YOR022C,0.0
4932.YJL207C,0.0
4932.YBL101C,0.0
4932.YBR021W,0.0
4932.YJL084C,4.374118898966963e-08
4932.YOR322C,1.8275274058392876e-05
4932.YOR018W,0.0001690917302853168
4932.YLR392C,0.0
4932.YPR030W,0.0
4932.YML111W,9.820271209820373e-07
4932.YGR068C,0.0
4932.YPL176C,0.0
4932.YKL034W,5.335933225039657e-05
4932.YFR022W,0.0
4932.YJL151C,0.00021421279078246918
4932.YKR021W,0.0
4932.YMR275C,1.7698935223935897e-06
4932.YBL103C,0.0
4932.YNL076W,8.646221978090634e-05
4932.YOL067C,0.0
4932.YGR113W,7.212653905635854e-05
4932.YAL017W,0.0
4932.YDR200C,9.219992885867309e-06
4932.YMR052W,4.837491404949353e-09
4932.YFR008W,4.837491404949353e-09
4932.YNL127W,1.3873640508656138e-05
4932.YBR182C,0.00011510634641673505
4932.YBR241C,0.0
4932.YPR017C,2.572551589379349e-06
4932.YGL104C,0.0
4932.YIL137C,0.00012568512227063773
4932.YER176W,3.774161959472486e-06
4932.YIL044C,0.0
4932.YOR223W,0.0
4932.YOL073C,5.4808418745181434e-05
4932.YJR152W,0.0
4932.YJR086W,3.41658297812416e-06
4932.YBL060W,1.8912451324241808e-05
4932.YKR030W,0.0
4932.YDR525W-A,0.0
4932.YER128W,0.0
4932.YLR181C,0.0
4932.YDR422C,2.6486513431238052e-06
4932.YGL208W,2.6486513431238052e-06
4932.YHR146W,0.0
4932.YKL116C,0.0
4932.YNL173C,0.0
4932.YDR527W,0.0
4932.YGL002W,4.3537581048755096e-06
4932.YDL113C,2.8634460059623495e-05
4932.YLR189C,0.0
4932.YCR082W,2.391140005360404e-05
4932.YDR295C,0.0
4932.YPR179C,0.0
4932.YGL198W,0.00018230653500546793
4932.YNL263C,8.301059893426792e-05
4932.YNL044W,0.0
4932.YLR073C,0.0
4932.YML115C,1.461003750665944e-05
4932.YBR036C,1.146239547873626e-05
4932.YBR161W,1.146239547873626e-05
4932.YDR072C,6.563474324623842e-05
4932.YOL042W,0.00013270474876250416
4932.YDR151C,0.0
4932.YJL178C,8.534204846790397e-07
4932.YLR431C,1.6195183148833555e-07
4932.YCL034W,9.386694812630158e-06
4932.YPR171W,0.0
4932.YCL066W,6.90443948428465e-05
4932.YJR004C,4.65659491278506e-06
4932.YLR040C,0.0
4932.YMR237W,2.0031363704701507e-05
4932.YDR524C,0.0
4932.YIL029C,0.0
4932.YKR090W,8.33657448666549e-06
4932.YDL070W,0.0
4932.YDR152W,2.5842336995253938e-05
4932.YML011C,0.0
4932.YMR067C,4.809968669046156e-06
4932.YDR330W,1.3827784223229724e-05
4932.YPL179W,0.0
4932.YBR273C,2.0240806049281333e-08
4932.YBL032W,7.243161781723174e-05
4932.YDR515W,0.0
4932.YPL202C,0.0
4932.YGR260W,0.0
4932.YJR078W,1.4176108665674011e-05
4932.YHR015W,2.9163928175061402e-05
4932.YGR178C,4.0193251500084396e-05
4932.YBR271W,6.255639092229915e-05
4932.YBR141C,1.4328554119539328e-05
4932.YIL110W,2.645091264689572e-06
4932.YJR129C,1.5065649278914733e-05
4932.YHL039W,0.0
4932.YMR310C,0.0
4932.YNL022C,0.0
4932.YBR139W,7.778837253006327e-05
4932.YDR135C,4.903517788817184e-05
4932.YFL021W,0.0
4932.YKR034W,0.0
4932.YLL048C,5.4590705376214196e-05
4932.YKL096W-A,2.688558057199909e-05
4932.YDR117C,2.96522863044303e-06
4932.YER075C,2.9113029204175093e-06
4932.YAR014C,4.8210771806894966e-05
4932.YGR194C,1.5854958206537625e-05
4932.YMR074C,0.0
4932.YBR053C,0.00029155039995429913
4932.YAL008W,0.0
4932.YBR056W,0.0030198418024412347
4932.YBR149W,0.0005249343329438229
4932.YLR273C,5.045713742427371e-05
4932.YOR329C,0.0005373990492612757
4932.YNL217W,7.216118263024919e-08
4932.YGL178W,6.875655661203064e-05
4932.YGL050W,0.0
4932.YOL141W,0.0
4932.YNR015W,1.3451671343622093e-06
4932.YPR040W,2.7111560132518246e-06
4932.YDR179C,3.7545419229383855e-06
4932.YIL071C,0.0
4932.YMR025W,3.7545419229383855e-06
4932.YOL117W,0.0
4932.YBR261C,6.1027729368604274e-05
4932.YOR198C,0.0
4932.YDR370C,0.0
4932.YGL246C,7.3771126194552575e-06
4932.YFR023W,2.9163928175061402e-05
4932.YEL012W,0.0
4932.YCR016W,5.792588527542092e-07
4932.YLR063W,5.882673865838217e-05
4932.YLR070C,2.0765883747070782e-06
4932.YIR001C,4.513936060356978e-05
4932.YGR032W,5.5222792984925175e-05
4932.YLR017W,0.0002511445739041261
4932.YLR410W,0.0
4932.YDR017C,1.6319936712492786e-05
4932.YDR173C,5.647017574820129e-05
4932.YDR315C,0.0001490846469498109
4932.YMR139W,0.00017978841654601177
4932.YLL015W,0.0
4932.YPR201W,9.27225889427132e-06
4932.YDR198C,5.190622472815715e-05
4932.YPL208W,9.518961681640786e-05
4932.YJR097W,0.0
4932.YLR238W,9.219992885867309e-06
4932.YBR145W,5.402071014824797e-07
4932.YMR269W,0.0
4932.YER156C,0.0
4932.YBR116C,5.862401662527719e-07
4932.YDL036C,1.6104144976258374e-08
4932.YGR169C,1.6104144976258374e-08
4932.YLR165C,1.3509147985924851e-08
4932.YPR111W,0.0
4932.YNL166C,7.318987389920187e-05
4932.YOR338W,0.0
4932.YDL236W,0.0
4932.YGL229C,4.709579004764491e-06
4932.YKR028W,4.709579004764491e-06
4932.YJL098W,2.0250543978677425e-05
4932.YFR040W,2.0250543978677425e-05
4932.YKL088W,1.168009009074157e-05
4932.YOR054C,9.98738540624826e-06
4932.YAR075W,0.0
4932.YGL013C,0.00036905458545881474
4932.YJR133W,0.0
4932.YER049W,0.00040961113219768394
4932.YGL094C,1.5403256425767594e-07
4932.YKL025C,2.660276505137592e-05
4932.YHL034C,0.0
4932.YDR502C,1.3471784269000855e-05
4932.YLR180W,1.3585675338555221e-05
4932.YNL275W,0.0
4932.YGR161C,0.0
4932.YMR306W,0.0
4932.YNL010W,0.0
4932.YNR032W,3.8859611488038815e-06
4932.YER044C-A,0.0
4932.YMR133W,0.0
4932.YKL101W,0.00022248311523069124
4932.YHR107C,3.9720599145956134e-05
4932.YJR076C,1.5819908509124673e-05
4932.YLR314C,1.0360449452100216e-05
4932.YMR241W,0.0
4932.YJR036C,2.044581277910051e-05
4932.YCL024W,0.00017840752623940272
4932.YDR507C,0.00018050962552724987
4932.YOL070C,8.348192317808887e-05
4932.YNL078W,8.348192317808887e-05
4932.YER083C,0.0
4932.YGL020C,0.00014492981247649412
4932.YJL055W,0.0
4932.YFL057C,0.0002430251541406588
4932.YAL004W,0.0
4932.YOR053W,0.0001875175797731037
4932.YOR299W,0.0
4932.YBR113W,0.00011004912640331716
4932.YER121W,2.097599690339512e-05
4932.YMR245W,2.097599690339512e-05
4932.YPL182C,0.0
4932.YJL199C,2.097599690339512e-05
4932.YDR545W,0.0
4932.YDR545C-A,0.00036443799994287374
4932.YEL076C-A,7.025592480441411e-08
4932.YHL050C,0.00021315735000510875
4932.YHR218W,0.00042547560299233567
4932.YHR218W-A,0.0006177100526494065
4932.YLR462W,5.579757058795438e-05
4932.YNL339W-A,0.0
4932.YNL339W-B,0.0
4932.YBL106C,0.0
4932.YER175C,0.0
4932.YGL181W,0.0006324977140713599
4932.YBR148W,0.0
4932.YCR002C,1.0683052453989468e-05
4932.YDR218C,5.681081239965512e-07
4932.YGR059W,5.681081239965511e-07
4932.YJR092W,1.1274454116371276e-05
4932.YOR396W,0.0005249343329438227
4932.YOR396C-A,0.0001458470064901917
4932.YIL156W,0.0
4932.YKR098C,0.0
4932.YAL007C,2.8619698922878673e-08
4932.YDL018C,0.00018534098222177859
4932.YGL054C,0.0
4932.YHR110W,3.8654721039548575e-08
4932.YOR016C,0.0
4932.YLR018C,3.3261205923787264e-05
4932.YCR030C,0.0
4932.YDR342C,0.0
4932.YDR343C,0.0
4932.YER129W,2.5940175923893585e-07
4932.YAL056W,4.33320736334477e-07
4932.YOR371C,7.93628380153555e-06
4932.YKL215C,1.572127856583828e-05
4932.YDR266C,5.636141201807013e-06
4932.YGL110C,0.0
4932.YKR023W,6.26837935180937e-05
4932.YKL183W,0.0
4932.YDL138W,4.602475636613271e-05
4932.YNL053W,3.340917719620456e-06
4932.YHR121W,3.3596309656305326e-05
4932.YPL058C,0.0001914241960183767
4932.YGR281W,7.914012492834466e-05
4932.YML076C,0.0
4932.YGL215W,5.058746039975677e-08
4932.YGR250C,3.8356945487665905e-07
4932.YLR021W,0.0
4932.YDL053C,0.0
4932.YNL085W,0.0
4932.YAL055W,5.159133491130697e-08
4932.YBR078W,0.0
4932.YNL157W,0.0
4932.YHR132W-A,0.0
4932.YKR074W,0.0
4932.YDR248C,2.3535807671999083e-06
4932.YFL047W,0.0
4932.YAL009W,0.00027189846664408217
4932.YMR163C,0.00014542308232635514
4932.YHR191C,0.0
4932.YGR229C,0.0
4932.YIL113W,3.054303736013152e-06
4932.YNL012W,0.0002996956548769381
4932.YDR063W,1.222385172570982e-07
4932.YDL072C,1.1740938587356173e-08
4932.YGR173W,3.267524170917203e-06
4932.YNR034W-A,0.0
4932.YDR536W,0.0
4932.YGR097W,0.0
4932.YLL043W,6.304430692240087e-05
4932.YLR248W,0.0
4932.YMR172W,1.5723652408883564e-06
4932.YMR103C,0.0
4932.YPR075C,6.473253808049066e-08
4932.YGL017W,7.496409894075262e-06
4932.YMR100W,0.0
4932.YOR230W,1.6615949591117306e-05
4932.YDR348C,0.0
4932.YOR264W,0.0
4932.YER106W,0.0
4932.YDR439W,3.966713166045567e-05
4932.YDL089W,6.332857176704042e-06
4932.YMR299C,0.0
4932.YPR199C,0.0002146292981355168
4932.YLR401C,0.0
4932.YLR104W,0.0
4932.YPR026W,0.0
4932.YLR343W,0.0
4932.YOR386W,6.640625401251277e-05
4932.YJL123C,0.0
4932.YDR458C,0.0
4932.YIR011C,0.0
4932.YMR198W,0.0
4932.YPL253C,0.0
4932.YOR382W,0.00019867220968186562
4932.YOR252W,5.915587925079288e-05
4932.YBR222C,3.0763193918271453e-06
4932.YNL321W,0.00017429675084717496
4932.YHR153C,6.982116618419849e-07
4932.YGR055W,0.0
4932.YOL110W,9.108710179350423e-05
4932.YDR307W,0.0
4932.YIL014W,8.095049448235167e-06
4932.YGR199W,7.2756528914156534e-06
4932.YML058W-A,0.0
4932.YIR003W,9.39683612574406e-05
4932.YPL177C,0.0020613393118296304
4932.YLL007C,0.0
4932.YOR279C,0.0
4932.YKL142W,0.0
4932.YGR086C,1.293253673755626e-05
4932.YPL004C,8.165267399558605e-05
4932.YBL005W,5.140342046927039e-05
4932.YDR011W,0.0
4932.YDR406W,0.0
4932.YOR328W,0.0
4932.YLL019C,0.0
4932.YDL106C,2.4571882407013604e-05
4932.YER161C,9.911500372629265e-06
4932.YLR137W,0.0
4932.YMR140W,0.001334078010470238
4932.YDR480W,0.0
4932.YPL049C,7.914584022168486e-07
4932.YKL054C,0.0
4932.YKR037C,4.617671471495726e-05
4932.YDL246C,6.901131826115366e-07
4932.YJR159W,1.2786697365736173e-06
4932.YGL134W,6.933294343083605e-08
4932.YPL247C,3.0002931053267986e-05
4932.YJL142C,0.0
4932.YDL025C,0.0
4932.YDR428C,4.8312899710515385e-06
4932.YJL060W,6.574876063846483e-06
4932.YIR018W,1.8935482577295342e-05
4932.YFR018C,0.00020925874844244908
4932.YOR242C,0.00020725627238079883
4932.YPR159W,8.556045523051851e-06
4932.YDL224C,0.0
4932.YDR345C,0.00038879933319864923
4932.YMR011W,0.0
4932.YKL048C,0.0
4932.YJL089W,0.0
4932.YIL140W,1.2928602962593279e-05
4932.YCL014W,1.2180517922436253e-05
4932.YJL048C,0.0
4932.YKL176C,0.0
4932.YNL134C,5.967755965754518e-05
4932.YBR156C,1.081072453586514e-05
4932.YLR141W,1.528321926147969e-08
4932.YBL051C,0.0
4932.YLR443W,0.0
4932.YKR061W,0.0
4932.YOR162C,0.0
4932.YJL059W,3.7008435094838795e-05
4932.YCL042W,0.0002856785485408559
4932.YBL049W,9.448781104681553e-05
4932.YFR016C,0.0
4932.YDR077W,0.00027695865505310903
4932.YGL146C,0.0006561679161797786
4932.YMR200W,0.0001281013631149593
4932.YNL322C,0.0
4932.YMR010W,0.0
4932.YDR531W,3.1605079470060205e-05
4932.YIL083C,3.6065705770650155e-05
4932.YGR277C,1.1405001481950895e-06
4932.YBR199W,0.0
4932.YIL085C,0.0
4932.YNL029C,0.0
4932.YMR215W,0.0
4932.YGL140C,0.00014584700649019177
4932.YNL194C,7.122059077051822e-07
4932.YER074W-A,0.0
4932.YLR080W,0.0
4932.YDR084C,0.0002870106326297411
4932.YFR042W,2.6791230891163265e-06
4932.YGL084C,0.0
4932.YNL159C,1.9278172630354069e-07
4932.YLR252W,1.1884976667200281e-06
4932.YIL124W,3.527648765398361e-06
4932.YBR054W,0.0
4932.YML086C,0.00014584700649019177
4932.YMR041C,0.0
4932.YNL015W,0.0
4932.YHR004C,0.0
4932.YHR184W,0.0
4932.YGR004W,0.0
4932.YER113C,0.0
4932.YDR479C,0.0
4932.YGL077C,0.0
4932.YDR466W,0.0
4932.YOL100W,0.0001991478890312493
4932.YGR143W,0.0
4932.YJR091C,0.0
4932.YOR193W,0.00011354532048900835
4932.YDR201W,2.399517249510391e-06
4932.YBR233W-A,7.474079567805447e-08
4932.YKL138C-A,0.0
4932.YDR320C-A,7.47407956780545e-08
4932.YGL061C,7.474079567805448e-08
4932.YKR083C,1.3918759679234137e-05
4932.YER060W-A,6.502940415695572e-07
4932.YER060W,6.502940415695572e-07
4932.YER046W,0.0
4932.YCL050C,0.0
4932.YDR530C,0.0
4932.YLR356W,0.0
4932.YMR204C,1.4798201502961098e-05
4932.YHR199C-A,0.0
4932.YMR179W,0.0
4932.YDR106W,0.0
4932.YLR254C,0.0
4932.YLR065C,0.0001914241960183767
4932.YKL017C,0.0
4932.YML052W,0.0
4932.YMR031C,7.095259775198519e-05
4932.YMR086W,0.0
4932.YPR149W,0.0
4932.YJL106W,7.914581881800118e-05
4932.YGL014W,0.0
4932.YDL244W,0.0
4932.YFL058W,0.0
4932.YGR144W,3.953129141505976e-05
4932.YJR156C,0.0
4932.YNL091W,0.0
4932.YNL332W,0.0
4932.YPR121W,0.0
4932.YPL075W,0.0006583587429309105
4932.YGL196W,2.121850513018124e-07
4932.YPR200C,0.0
4932.YOR034C,2.0280100957598917e-06
4932.YER057C,0.0
4932.YLR451W,0.0
4932.YDR421W,0.0
4932.YMR096W,0.00020680370624367566
4932.YFL059W,0.0
4932.YFL060C,0.0
4932.YNL333W,0.0
4932.YNL334C,0.0
4932.YKL120W,0.0
4932.YOR383C,0.00010058414240702881
4932.YER024W,1.4161989968718182e-06
4932.YAR035W,0.0
4932.YOR285W,0.0
4932.YAR020C,0.0
4932.YIL176C,1.7308169582897594e-08
4932.YMR325W,1.7308169582897594e-08
4932.YJL223C,1.7308169582897594e-08
4932.YBR301W,0.00018081430690584718
4932.YFL020C,0.00017438200740020897
4932.YCR104W,1.730816958289759e-08
4932.YIR041W,1.7308169582897594e-08
4932.YNR076W,1.2847906586088942e-08
4932.YCL056C,0.0
4932.YHL047C,0.0
4932.YOL152W,0.0
4932.YLR047C,8.105568105556123e-05
4932.YPR194C,0.0
4932.YKR093W,0.0002187066817236946
4932.YHL024W,0.0
4932.YCL052C,0.0
4932.YNL158W,0.00020590165622144722
4932.YHR002W,0.0
4932.YLR084C,1.1605093016923955e-08
4932.YGR041W,0.00012863310383829862
4932.YLR353W,0.00012863310383829862
4932.YDR415C,0.0
4932.YMR265C,0.0
4932.YNR044W,5.8486122798889474e-05
4932.YHR178W,0.0
4932.YBR294W,0.0
4932.YGR125W,2.7413253889145273e-05
4932.YPL113C,0.0
4932.YAL020C,0.0
4932.YLR057W,5.750772258989248e-05
4932.YPR115W,0.0
4932.YDR294C,0.0
4932.YGL161C,1.9162780744832643e-05
4932.YBR040W,0.0
4932.YOR051C,0.0
4932.YOR032C,0.0007473331501069327
4932.YNR059W,0.0
4932.YGL257C,0.0
4932.YLR246W,0.0
4932.YOR011W,0.0
