,cluster,size,icp55_shorpl,icp55_shorpl_mean,icp55_shorpl_std,pim1_shorpl,pim1_shorpl_mean,pim1_shorpl_std
124,124,71,2,3.464788732394366,0.68855811614537,3,3.943661971830986,0.6025140742593644
125,125,3,5,5.0,0.0,5,5.0,0.0
126,126,12,3,3.75,0.5951190357119042,4,4.5,0.5
127,127,23,3,4.130434782608695,0.5360360002581718,2,3.217391304347826,0.5070392952039391
128,128,8,4,4.625,0.6959705453537527,3,4.0,0.7071067811865476
129,129,3,3,3.6666666666666665,0.4714045207910317,3,3.6666666666666665,0.4714045207910317
130,130,26,4,4.6923076923076925,0.6661733875264914,3,4.346153846153846,0.6760921473556517
131,131,23,3,4.173913043478261,0.5635426694267703,3,4.0,0.5897678246195885
132,132,19,3,4.684210526315789,0.8616160812497315,3,4.2631578947368425,1.017846295042827
133,133,17,3,4.235294117647059,0.5455069703232767,3,4.0588235294117645,0.4159451654038515
134,134,58,3,4.775862068965517,0.6170872471783889,3,3.7586206896551726,0.6515325388859029
135,135,3,5,5.0,0.0,3,3.0,0.0
136,136,6,4,4.333333333333333,0.7453559924999298,3,3.5,0.5
137,137,18,4,4.888888888888889,0.5665577237325317,4,4.222222222222222,0.41573970964154905
138,138,35,4,4.828571428571428,0.506287004190553,3,3.857142857142857,0.4865538961693259
139,139,17,3,4.117647058823529,0.47058823529411764,4,4.235294117647059,0.42418250299576343
140,140,3,4,4.0,0.0,3,3.0,0.0
141,141,11,3,4.0,0.4264014327112209,3,4.2727272727272725,0.616575453011388
142,142,14,4,4.0,0.0,2,2.7857142857142856,0.41032590332414504
143,143,1,3,3.0,0.0,3,3.0,0.0
144,144,12,3,4.416666666666667,0.759202798262025,3,3.5833333333333335,0.6400954789890507
145,145,3,4,4.0,0.0,2,2.6666666666666665,0.9428090415820634
146,146,2,4,5.0,1.0,3,4.0,1.0
147,147,40,3,4.125,0.4575751304430782,1,2.6,0.6244997998398398
148,148,41,4,4.682926829268292,0.5150905385839726,3,4.219512195121951,0.518543698182178
149,149,18,4,4.166666666666667,0.37267799624996495,3,3.4444444444444446,0.49690399499995325
150,150,3,5,5.333333333333333,0.4714045207910317,4,4.666666666666667,0.4714045207910317
151,151,4,4,5.0,0.7071067811865476,3,3.75,0.82915619758885
152,152,13,3,3.6923076923076925,0.4615384615384616,3,3.5384615384615383,0.49851851526214314
153,153,6,3,3.8333333333333335,0.3726779962499649,3,3.5,0.5
154,154,7,4,4.857142857142857,0.3499271061118826,4,4.142857142857143,0.3499271061118826
155,155,1,5,5.0,0.0,4,4.0,0.0
156,156,5,5,5.4,0.4898979485566356,4,4.4,0.4898979485566356
157,157,4,4,5.0,0.7071067811865476,4,4.5,0.8660254037844386
158,158,2,4,5.0,1.0,3,4.0,1.0
159,159,2,5,5.0,0.0,3,3.5,0.5
160,160,14,4,4.357142857142857,0.47915742374995496,4,4.357142857142857,0.47915742374995496
161,161,3,5,5.0,0.0,4,4.0,0.0
162,162,3,3,3.6666666666666665,0.4714045207910317,3,3.6666666666666665,0.4714045207910317
163,163,2,5,5.0,0.0,4,4.0,0.0
164,164,10,4,5.0,0.4472135954999579,3,3.9,0.5385164807134504
165,165,3,4,4.666666666666667,0.4714045207910317,3,3.3333333333333335,0.4714045207910317
166,166,9,4,5.222222222222222,0.6285393610547089,4,4.777777777777778,0.41573970964154905
167,167,5,5,5.6,0.48989794855663565,4,5.0,0.6324555320336759
168,168,3,6,6.333333333333333,0.4714045207910317,4,4.333333333333333,0.4714045207910317
169,169,2,5,5.5,0.5,4,4.0,0.0
170,170,3,5,5.0,0.0,5,5.0,0.0
171,171,1,4,4.0,0.0,4,4.0,0.0
172,172,26,3,4.730769230769231,0.6538461538461539,3,4.5,0.6354889093022426
173,173,1,4,4.0,0.0,4,4.0,0.0
174,174,6,3,3.8333333333333335,1.0671873729054748,3,3.8333333333333335,0.6871842709362768
175,175,1,3,3.0,0.0,4,4.0,0.0
176,176,11,4,4.454545454545454,0.49792959773196915,3,3.6363636363636362,0.6428243465332251
177,177,20,3,4.2,0.6,3,4.1,0.5385164807134504
178,178,6,4,5.5,0.7637626158259734,4,4.833333333333333,0.372677996249965
179,179,2,3,3.5,0.5,4,4.5,0.5
180,180,6,3,3.6666666666666665,0.4714045207910317,4,4.333333333333333,0.4714045207910317
181,181,1,3,3.0,0.0,4,4.0,0.0
182,182,2,2,3.0,1.0,3,4.0,1.0
183,183,3,5,5.0,0.0,4,4.666666666666667,0.4714045207910317
184,184,3,4,5.0,0.816496580927726,5,6.0,0.816496580927726
185,185,10,3,4.4,0.66332495807108,1,1.9,0.8306623862918074
186,186,4,4,4.75,0.4330127018922193,4,4.75,0.4330127018922193
187,187,1,5,5.0,0.0,4,4.0,0.0
188,188,2,5,6.0,1.0,4,5.0,1.0
189,189,1,4,4.0,0.0,3,3.0,0.0
190,190,4,3,4.25,0.82915619758885,3,4.25,0.82915619758885
191,191,3,3,3.6666666666666665,0.4714045207910317,3,3.0,0.0
192,192,1,3,3.0,0.0,3,3.0,0.0
193,193,9,4,4.888888888888889,0.8748897637790901,2,3.6666666666666665,0.9428090415820634
194,194,2,4,4.0,0.0,3,3.5,0.5
195,195,5,5,5.2,0.39999999999999997,3,4.2,0.7483314773547882
196,196,2,3,3.5,0.5,3,3.0,0.0
197,197,2,5,5.5,0.5,2,3.0,1.0
198,198,17,3,4.0,0.3429971702850177,3,3.9411764705882355,0.5391265523477459
199,199,29,3,4.137931034482759,0.5707912192154085,3,3.9655172413793105,0.49009208288109984
200,200,16,4,4.3125,0.46351240544347894,2,3.375,0.6959705453537527
201,201,7,4,4.714285714285714,0.4517539514526256,4,4.571428571428571,0.4948716593053935
202,202,3,4,4.666666666666667,0.4714045207910317,4,4.666666666666667,0.4714045207910317
203,203,4,5,5.5,0.5,2,2.75,0.4330127018922193
204,204,1,4,4.0,0.0,4,4.0,0.0
205,205,4,4,5.25,0.82915619758885,3,4.25,0.82915619758885
206,206,8,3,4.0,0.5,3,3.375,0.4841229182759271
207,207,23,2,3.130434782608696,0.5360360002581719,3,4.173913043478261,0.5635426694267706
208,208,2,4,4.0,0.0,4,4.0,0.0
209,209,5,5,5.8,0.7483314773547882,5,5.8,0.7483314773547882
210,210,4,4,4.75,0.82915619758885,4,4.25,0.4330127018922193
211,211,1,4,4.0,0.0,4,4.0,0.0
212,212,3,4,4.666666666666667,0.4714045207910317,3,3.6666666666666665,0.4714045207910317
213,213,6,5,5.166666666666667,0.372677996249965,3,3.6666666666666665,0.4714045207910317
214,214,1,3,3.0,0.0,4,4.0,0.0
215,215,2,4,4.0,0.0,3,3.5,0.5
216,216,2,4,4.0,0.0,3,3.0,0.0
217,217,3,3,3.6666666666666665,0.4714045207910317,3,4.0,0.816496580927726
218,218,4,3,4.5,0.8660254037844386,4,5.5,0.8660254037844386
219,219,5,4,4.6,0.7999999999999999,4,4.2,0.39999999999999997
220,220,2,4,4.0,0.0,3,3.0,0.0
221,221,8,3,3.375,0.4841229182759271,4,4.25,0.4330127018922193
222,222,11,2,3.090909090909091,0.51425947722658,4,4.363636363636363,0.4810456929208347
223,223,6,3,3.5,0.5,4,4.0,0.0
224,224,2,3,4.0,1.0,4,5.0,1.0
225,225,2,4,4.5,0.5,4,4.5,0.5
226,226,12,4,4.583333333333333,0.4930066485916346,3,4.083333333333333,0.759202798262025
227,227,2,4,4.5,0.5,3,3.5,0.5
228,228,7,4,4.857142857142857,0.6388765649999398,2,3.0,0.5345224838248488
229,229,2,4,5.0,1.0,3,4.0,1.0
230,230,20,3,4.0,0.4472135954999579,3,4.65,0.5722761571129799
231,231,9,4,4.222222222222222,0.628539361054709,3,3.888888888888889,0.5665577237325317
232,232,23,3,3.5652173913043477,0.5768043113661565,3,4.260869565217392,0.6055820990080052
233,233,18,3,4.444444444444445,0.8314794192830981,3,4.444444444444445,0.7617394000445604
234,234,1,4,4.0,0.0,4,4.0,0.0
235,235,2,5,6.0,1.0,4,5.0,1.0
236,236,2,3,3.5,0.5,4,4.0,0.0
237,237,6,4,4.833333333333333,0.372677996249965,4,4.833333333333333,0.372677996249965
238,238,46,4,4.826086956521739,0.669339318188724,3,4.173913043478261,0.6693393181887239
239,239,3,3,4.0,0.816496580927726,3,3.0,0.0
240,240,8,4,5.25,0.6614378277661477,4,5.0,0.8660254037844386
241,241,1,3,3.0,0.0,3,3.0,0.0
242,242,2,4,4.0,0.0,3,3.5,0.5
243,243,1,3,3.0,0.0,4,4.0,0.0
244,244,3,5,5.666666666666667,0.4714045207910317,5,5.666666666666667,0.4714045207910317
245,245,5,4,4.8,0.39999999999999997,3,3.8,0.39999999999999997
246,246,7,3,4.0,0.5345224838248488,2,2.7142857142857144,0.6998542122237652
247,247,1,4,4.0,0.0,3,3.0,0.0
248,248,6,5,6.0,0.5773502691896257,5,6.0,0.5773502691896257
249,249,8,3,3.625,0.4841229182759271,3,3.75,0.4330127018922193
250,250,2,4,4.0,0.0,4,4.0,0.0
251,251,3,6,7.333333333333333,1.247219128924647,5,6.333333333333333,1.247219128924647
252,252,1,5,5.0,0.0,4,4.0,0.0
253,253,2,7,7.5,0.5,6,6.5,0.5
254,254,13,5,6.769230769230769,0.7994080650317896,5,6.769230769230769,0.7994080650317896
255,255,13,6,7.615384615384615,0.624926031125843,4,5.615384615384615,0.624926031125843
256,256,2,4,4.5,0.5,4,4.5,0.5
257,257,8,4,4.125,0.33071891388307384,3,3.875,0.33071891388307384
258,258,7,5,5.857142857142857,0.8329931278350429,4,5.285714285714286,1.1605769149479945
259,259,7,4,4.714285714285714,0.6998542122237652,3,4.0,0.5345224838248488
260,260,9,3,4.0,0.4714045207910317,3,4.333333333333333,0.6666666666666666
261,261,1,3,3.0,0.0,4,4.0,0.0
262,262,3,4,4.0,0.0,3,3.6666666666666665,0.4714045207910317
263,263,31,3,4.193548387096774,0.46968450898583997,3,3.838709677419355,0.5141089500164266
264,264,5,3,3.8,0.39999999999999997,3,3.8,0.39999999999999997
265,265,1,4,4.0,0.0,4,4.0,0.0
266,266,4,4,4.5,0.5,4,4.5,0.5
267,267,49,4,5.081632653061225,0.6005689375331494,3,4.408163265306122,0.6033365509834483
268,268,4,4,4.0,0.0,4,4.0,0.0
269,269,3,4,4.666666666666667,0.9428090415820634,4,5.333333333333333,1.247219128924647
270,270,4,6,7.0,0.7071067811865476,5,6.0,0.7071067811865476
271,271,2,5,5.0,0.0,4,4.5,0.5
272,272,1,5,5.0,0.0,4,4.0,0.0
273,273,12,4,4.75,0.5951190357119042,3,4.25,0.7216878364870323
274,274,7,4,6.142857142857143,1.124858267715973,3,5.142857142857143,1.124858267715973
275,275,2,4,4.0,0.0,3,3.5,0.5
276,276,8,4,4.625,0.4841229182759271,4,4.5,0.5
277,277,3,5,5.0,0.0,3,3.6666666666666665,0.4714045207910317
278,278,1,4,4.0,0.0,3,3.0,0.0
279,279,1,4,4.0,0.0,3,3.0,0.0
280,280,1,5,5.0,0.0,4,4.0,0.0
281,281,14,3,4.785714285714286,0.7726181304565691,3,4.071428571428571,0.5933302759227196
282,282,3,3,3.6666666666666665,0.9428090415820634,4,4.666666666666667,0.9428090415820634
283,283,3,4,4.666666666666667,0.4714045207910317,4,4.333333333333333,0.4714045207910317
284,284,9,4,4.888888888888889,0.3142696805273545,1,2.111111111111111,0.5665577237325317
285,285,1,5,5.0,0.0,1,1.0,0.0
286,286,2,6,7.0,1.0,5,6.0,1.0
287,287,3,4,4.0,0.0,3,3.0,0.0
288,288,2,4,5.0,1.0,3,4.0,1.0
289,289,9,4,4.777777777777778,0.9162456945817024,3,3.7777777777777777,0.9162456945817024
290,290,2,4,4.5,0.5,4,4.5,0.5
291,291,1,4,4.0,0.0,4,4.0,0.0
292,292,7,6,7.0,0.5345224838248488,4,5.142857142857143,0.989743318610787
293,293,4,5,5.5,0.5,4,4.5,0.5
