,protein,deg,closeness,betweeness,eigenvector,bridging,clustering_coefficient,cluster,cluster_size
987,4932.YNL328C,11,0.25067157878578555,4.126494143122841e-06,4.529378363835106e-06,8.549459399139507e-07,0.7636363636363637,2,6
988,4932.YKL155C,30,0.2560966047204579,0.00018237857391407012,0.0013457039386329862,1.1923135507036235e-05,0.9080459770114943,20,84
989,4932.YBL090W,68,0.27014061207609597,5.453560879673278e-05,0.0030668876257978705,7.42373803305904e-07,0.8217734855136084,20,84
990,4932.YDL045W-A,65,0.26807846999917917,1.6990276067397466e-05,0.0030337812391277425,2.638634887859974e-07,0.85625,20,84
991,4932.YDR175C,62,0.27563507468984727,5.586132166199326e-05,0.0032061437072102104,9.339053195119016e-07,0.8276044420941301,20,84
992,4932.YDR347W,52,0.2775087093210978,0.00043619265487743723,0.002240449537857251,9.145249015593466e-06,0.7963800904977375,20,84
993,4932.YER050C,73,0.2799348590040285,9.274141115381599e-05,0.004188083695961105,1.1122884752931665e-06,0.7838660578386606,20,84
994,4932.YGR084C,36,0.2542029887920299,2.043493310296957e-06,0.001838260125155821,1.0244012823131104e-07,0.9317460317460318,20,84
995,4932.YGR165W,66,0.27002893757751134,6.533135466608413e-05,0.002955597062242163,8.740467946675561e-07,0.8027972027972028,20,84
996,4932.YGR215W,66,0.26816651613432957,1.8528543830800996e-05,0.003051686269294412,2.7628923218665617e-07,0.8447552447552448,20,84
997,4932.YHL004W,72,0.2910614027270297,0.00025755157365215005,0.005619977775870825,3.174189014621999e-06,0.7378716744913928,20,84
998,4932.YHR075C,24,0.2586725803896721,0.0013923966474618098,0.0005750822933492571,9.056433046279386e-05,0.6086956521739131,23,24
999,4932.YIL093C,45,0.26036352040816324,6.958060250371025e-06,0.0023796789420412064,2.2563463553048564e-07,0.8787878787878788,20,84
1000,4932.YMR158W,86,0.2915550794500982,0.00035808804520213875,0.008923881613069352,3.1544143883954474e-06,0.6369357045143639,20,84
1001,4932.YMR188C,73,0.2907504673729191,0.0002564052179121574,0.007158757279070286,3.1978029167061554e-06,0.704337899543379,20,84
1002,4932.YPR166C,78,0.28818494661607696,0.00013375857424864808,0.006154378269145827,1.488238403544628e-06,0.74991674991675,20,84
1003,4932.YNL306W,74,0.2880578585288411,0.00014817972328047552,0.00527756144883779,1.8414668233816293e-06,0.765272121436505,20,84
1004,4932.YOR158W,35,0.25617695505529847,9.238873940082163e-06,0.001508674558936577,4.5701228470682836e-07,0.9243697478991597,20,84
1005,4932.YPL118W,48,0.2673105254542478,3.5821919794860815e-05,0.002004867114422146,9.264321821567532e-07,0.8342198581560284,20,84
1006,4932.Q0055,1,0.19363253690638524,0.0,3.364282813453236e-08,0.0,0.0,26,59
1007,4932.YGR021W,1,0.193391757460919,0.0,4.504144493037392e-09,0.0,0.0,29,9
1008,4932.YAL044C,19,0.25515625,0.0007930111154339149,6.063148415635985e-06,3.2938535864291635e-05,0.3508771929824561,139,17
1009,4932.YER061C,7,0.23675244653860095,0.0005577151092844416,2.832809028699792e-06,9.569530017619432e-05,0.38095238095238093,164,10
1010,4932.YGL080W,7,0.24073118596594678,4.234450133358097e-05,6.08676817597293e-06,7.995122324203015e-06,0.47619047619047616,165,3
1011,4932.YGL226W,9,0.2478561129240343,3.8570639088993163e-07,1.0768138181368734e-05,2.5903614538990447e-07,0.9444444444444444,26,59
1012,4932.YNL315C,4,0.2580390297858892,3.2510887455439762e-06,3.3576056238531456e-05,7.025181053911575e-06,0.6666666666666666,30,31
1013,4932.YLR239C,4,0.2226615762203436,9.363552188958056e-06,2.7756099695172807e-06,9.899925882269892e-06,0.6666666666666666,144,12
1014,4932.YOR221C,6,0.22815228780998953,0.0002878275397499322,2.746547201301967e-06,7.880078421598144e-05,0.4666666666666667,164,10
1015,4932.YDR375C,25,0.2825748399377055,0.00032695636174804536,5.0229295688168005e-05,2.1589040810366408e-05,0.5733333333333334,147,40
1016,4932.YNR001C,49,0.29444644789037144,0.0035220359367610712,5.1046838005889885e-05,4.142042143550904e-05,0.32653061224489793,142,14
1017,4932.YLR304C,54,0.30148619957537154,0.006321246160632467,6.162279669706105e-05,4.6283648477078016e-05,0.2585604472396925,142,14
1018,4932.YML054C,40,0.29330938482263136,0.004601728549959627,6.0485100325211776e-05,6.109438621388686e-05,0.3153846153846154,147,40
1019,4932.YMR056C,22,0.2972874567631531,0.001125675698362903,5.955061196563494e-05,7.802903754608933e-05,0.6493506493506493,147,40
1020,4932.YLR259C,62,0.33140537798072045,0.018358003744787015,0.0005610423047784546,0.00014902836679265164,0.20306716023268112,147,40
1021,4932.YNL037C,37,0.3026596237605412,0.003989484671515618,5.773954741366016e-05,7.569860143461631e-05,0.3708708708708709,142,14
1022,4932.YNL121C,43,0.30594847775175643,0.003627488531337584,6.258934757725613e-05,4.193608135692579e-05,0.3654485049833887,147,40
1023,4932.YGR082W,40,0.30747505177932594,0.005038077691296818,0.000409466192607934,8.311346485264801e-05,0.3487179487179487,147,40
1024,4932.YDR148C,29,0.27893073703988386,0.0033965335613440595,3.6855704345524923e-05,8.925964790383683e-05,0.41379310344827586,144,12
1025,4932.YGR244C,29,0.26698275157361234,0.0002854921214813469,8.79068839702287e-06,1.017913189140142e-05,0.4630541871921182,142,14
1026,4932.YIL125W,38,0.28155172413793106,0.001956538047367532,3.83563628571115e-05,2.685989694260296e-05,0.33712660028449504,142,14
1027,4932.YMR118C,10,0.23457588163470516,9.282831738451057e-06,2.093220198384849e-06,2.027287663293852e-06,0.7555555555555555,26,59
1028,4932.YPL017C,8,0.24578567128236004,1.639960439660757e-05,2.387573232206183e-06,6.330665073434369e-06,0.5714285714285714,144,12
1029,4932.YFR049W,4,0.2510955639271162,3.7579066536068004e-05,6.0114327369929885e-05,9.346204582075517e-05,0.5,144,12
1030,4932.YFL018C,34,0.2714879467996675,0.001951307842864787,8.519871703913077e-06,3.3343419089174336e-05,0.26737967914438504,144,12
1031,4932.YOR136W,28,0.27645166751312,0.0006688817024818745,3.685502634222388e-05,2.0209121334553935e-05,0.4470899470899471,142,14
1032,4932.YER178W,30,0.26281483865776134,0.001248042667727419,5.454828692657931e-06,1.820006544201624e-05,0.296551724137931,144,12
1033,4932.YGL206C,41,0.2971522154490037,0.009147280876789619,0.00015766734654393188,0.00010360632031109405,0.23658536585365852,172,26
1034,4932.YJL046W,10,0.23749272833042467,0.0003227182955197818,1.1061118854590649e-06,4.3473801469410304e-05,0.5555555555555556,139,17
1035,4932.YNL071W,26,0.2618455864667682,0.0011058513070812516,4.189412496884515e-06,3.2741745834774946e-05,0.40307692307692305,149,18
1036,4932.YGR193C,7,0.23591447558509102,1.8712921670219528e-06,1.0619502185554986e-06,8.73981544823648e-07,0.8571428571428571,144,12
1037,4932.YHR066W,147,0.30980838550559664,0.00022040619255488724,0.03763385627578937,1.2194169544574626e-06,0.6388034665921163,13,207
1038,4932.YAL025C,175,0.3180446002531892,0.002634856944035732,0.04430081604009737,7.1705824149966575e-06,0.565648604269294,13,207
1039,4932.YAL059W,77,0.3039553280595626,0.00040689100830458184,0.022808677828768074,9.182378689478732e-06,0.8978127136021873,13,207
1040,4932.YBL028C,82,0.2990842490842491,8.326842842890814e-05,0.02477673753605548,1.4191021544118106e-06,0.8684131285757302,13,207
1041,4932.YBR142W,126,0.29620896063849084,3.9672923445652217e-05,0.03157639442826357,3.279967583909625e-07,0.7801904761904762,13,207
1042,4932.YBR267W,98,0.31072210065645517,0.0005746023754603201,0.02979229052549898,7.066779962526973e-06,0.7511045655375552,13,207
1043,4932.YCL054W,200,0.3218685325712033,0.0009968655754849759,0.04857704238902392,2.2636501623003963e-06,0.5231658291457286,13,207
1044,4932.YCR072C,114,0.3034469943324352,4.957720497937749e-05,0.030311001309330617,5.496433042621978e-07,0.7700667598199037,13,207
1045,4932.YCR087C-A,83,0.28694429801440874,1.567817348931926e-05,0.02040131806976823,2.9767051186978266e-07,0.8310314428445489,13,207
1046,4932.YDL031W,164,0.3170873786407767,0.00031342208844574763,0.04355145955386677,1.5409409160951907e-06,0.628235822235523,13,207
1047,4932.YDL051W,77,0.29431377849869333,0.0008334228640054497,0.017923321298052085,1.2279861310373401e-05,0.7505126452494874,13,207
1048,4932.YDL063C,65,0.2920504336939998,0.00019071931952409653,0.016005042037687132,3.204394981991685e-06,0.7572115384615384,13,207
1049,4932.YDL153C,146,0.30347519048503996,0.00013316536614358816,0.03876279753564828,8.299378390631104e-07,0.7041095890410959,13,207
1050,4932.YDL208W,134,0.3226316309394448,0.0035723016818679427,0.028689113141943584,1.8002514474787098e-05,0.5443833464257659,13,207
1051,4932.YDR021W,42,0.29126906269508607,0.0006013906582329,0.00600659892949708,2.0127340397017972e-05,0.34610917537746805,174,6
1052,4932.YDR060W,147,0.3148558758314856,0.00018325551679337625,0.040587430296527394,1.2130111326180679e-06,0.6779424098406486,13,207
1053,4932.YDR083W,107,0.2954586574995477,0.0004707775296345452,0.028331350558187186,5.587461246771177e-06,0.7873390936342797,13,207
1054,4932.YDR312W,68,0.28174603174603174,4.326887173706244e-06,0.01738178310236905,1.3411619371998464e-07,0.9003511852502195,13,207
1055,4932.YDR365C,123,0.29993571494168425,0.0002900454943103333,0.02969113941322652,2.3865786839574365e-06,0.7604958016793283,13,207
1056,4932.YEL055C,73,0.28340853870183963,4.7586156256116974e-06,0.019114371135638117,1.367650374081964e-07,0.8968797564687976,13,207
1057,4932.YER002W,122,0.3060918462980319,0.00011851984397918464,0.03427370100053538,1.0669085719643641e-06,0.6607505758027368,13,207
1058,4932.YER036C,84,0.31075166508087537,0.0005708881365937908,0.025029316609095877,1.2022073960930577e-05,0.7983362019506598,13,207
1059,4932.YER127W,146,0.30494864612511674,0.00027137039582303277,0.03684348981159133,1.5494014394855131e-06,0.6931506849315069,13,207
1060,4932.YFR001W,94,0.30503408984776315,0.00039178171938322623,0.02682642700118907,5.8379918548219135e-06,0.7778540379775795,13,207
1061,4932.YGL029W,109,0.30614923134608174,0.0005311617146999002,0.029587406869546747,3.581199629682116e-06,0.6517159361196059,13,207
1062,4932.YGL078C,186,0.3254608868958645,0.0026727690180675325,0.045108325067121494,6.775371942570347e-06,0.5289160127869805,13,207
1063,4932.YGL111W,135,0.3134958725283164,0.0001301618351275337,0.03792135933676308,1.0565190317372103e-06,0.70702045328911,13,207
1064,4932.YGR159C,70,0.29516493447808406,4.058749770351841e-05,0.018340262277647634,1.0952719814802067e-06,0.8057971014492754,13,207
1065,4932.YGR187C,13,0.26128,4.784077085709764e-06,0.003121824462260709,2.385289699590833e-06,0.8205128205128205,13,207
1066,4932.YGR218W,114,0.3366663230594784,0.02028397414163493,0.024442664060175333,6.411205261544427e-05,0.4432541530818196,175,1
1067,4932.YGR280C,76,0.3129851461427887,0.0038171951990687175,0.01576753770469964,6.542363586844321e-05,0.6021052631578947,13,207
1068,4932.YHR052W,192,0.32215427105938055,0.0007367033230120933,0.04836073631760338,2.0318969509755746e-06,0.5421575043630017,13,207
1069,4932.YHR065C,120,0.2985101910245864,0.00010738798558499187,0.03031979757305942,9.58298275010719e-07,0.7918767507002801,13,207
1070,4932.YOL124C,70,0.29000177588350207,0.00011788478984280222,0.015656101377387783,2.038866804899537e-06,0.6939958592132505,176,11
1071,4932.YLR276C,148,0.2996055407760756,0.00012536792498394692,0.03482056552251141,6.244629469056327e-07,0.6953484096341239,13,207
1072,4932.YKL099C,130,0.2983465789714077,0.00016443361045053364,0.032757450248178444,1.0849075826257142e-06,0.6504472271914132,13,207
1073,4932.YHR085W,119,0.30029422581831555,0.00017480039181260655,0.034031282029063144,1.2155635623950416e-06,0.7104401082466885,13,207
1074,4932.YNL061W,194,0.32285488335310397,0.0009854989550249322,0.047776653185183905,2.755069760238584e-06,0.5353880668767694,13,207
1075,4932.YHR088W,168,0.3173955296404276,0.0005657561504319646,0.04356910311107622,2.0346056828908153e-06,0.5724978614200171,13,207
1076,4932.YLL008W,186,0.32054176072234764,0.0009445304867368108,0.04638873273837249,2.3779518904652592e-06,0.5649520488230165,13,207
1077,4932.YJL125C,41,0.2775322909585316,7.283481743259882e-05,0.008630998416449435,3.427886991643943e-06,0.6658536585365854,176,11
1078,4932.YLR051C,81,0.2847179844826083,3.2781810518189e-05,0.02108242095572875,6.548227219076189e-07,0.7975308641975308,13,207
1079,4932.YJL122W,49,0.2878293822155636,8.253861976337305e-06,0.01299463326403378,4.4210925117679707e-07,0.83078231292517,13,207
1080,4932.YLL034C,105,0.30989657462757375,7.65079744693929e-05,0.02972151224198504,1.0147555559146415e-06,0.7584249084249084,13,207
1081,4932.YIL091C,145,0.3043518777373963,0.00010232482573516933,0.03770406629020684,6.385363725110541e-07,0.7081417624521072,13,207
1082,4932.YOL077C,205,0.3296658928030685,0.003906819902562272,0.049419132233965546,6.297719910272161e-06,0.48292682926829267,13,207
1083,4932.YLR221C,77,0.2927047858039075,5.612992454037535e-05,0.02335441049553338,1.1209075379497203e-06,0.8708133971291866,13,207
1084,4932.YOL041C,147,0.3154641166811552,0.0001876461153635788,0.03999786641967696,1.1814313909213094e-06,0.6572546826949958,13,207
1085,4932.YOR119C,30,0.2793362983236401,4.879290750769041e-05,0.006979887442873299,4.501680831766816e-06,0.7816091954022989,13,207
1086,4932.YPR143W,141,0.3122072459611892,0.00014657410504210266,0.03891126385428309,1.0398061501752114e-06,0.6660587639311043,13,207
1087,4932.YNR038W,143,0.31525096525096524,0.0002611107081504642,0.03992958887441401,1.6391491323833517e-06,0.6743819560720969,13,207
1088,4932.YPL211W,194,0.32650204938518446,0.0034688198414286517,0.04719939418306672,8.349763855842926e-06,0.47689760162384487,13,207
1089,4932.YLR074C,100,0.3089584712893766,5.972126838877742e-05,0.030493635206378527,8.747102425670488e-07,0.7577777777777778,13,207
1090,4932.YNL227C,68,0.3037291918534363,4.641848662805371e-06,0.020149688388846933,1.5054264746246436e-07,0.974539069359087,13,207
1091,4932.YLR196W,137,0.29913903645356293,0.00020075647372683588,0.03286568268330892,1.1760095663113208e-06,0.7174753112924002,13,207
1092,4932.YOR004W,154,0.30432351844949684,0.00018462771844425486,0.03829210279019308,9.130194532379847e-07,0.6425600543247602,13,207
1093,4932.YJL033W,157,0.30296846011131723,0.0003440736106457754,0.03646041827283534,1.6395176389662157e-06,0.6688714682345256,13,207
1094,4932.YMR131C,149,0.30635024856955256,0.00043613632060432824,0.034436568099203896,1.656369825848244e-06,0.6445673861781245,13,207
1095,4932.YIR012W,86,0.3069548872180451,2.205570089690336e-05,0.02668116853921139,4.6176447184629136e-07,0.8733242134062927,13,207
1096,4932.YKL082C,84,0.28345773303245964,7.995547431355303e-06,0.021505313505135196,1.5915658158262623e-07,0.836201950659782,13,207
1097,4932.YMR014W,104,0.2964509394572025,0.000244709374104555,0.02819905504734823,1.9494717554197792e-06,0.7733383121732637,13,207
1098,4932.YKL021C,105,0.29199821189092534,2.9868420614276382e-05,0.027243701910860823,3.829332050264895e-07,0.8318681318681319,13,207
1099,4932.YPL043W,190,0.32247235387045814,0.0032576916446553357,0.04523124736169857,7.351705101503498e-06,0.5481481481481482,13,207
1100,4932.YOL080C,30,0.2748001682793437,6.8222918882602925e-06,0.007721174782976663,9.595940765587698e-07,0.7954022988505747,13,207
1101,4932.YIR026C,82,0.30704145905800506,1.724631344208636e-05,0.026201454938969554,3.9767782854221147e-07,0.9027401385124962,13,207
1102,4932.YOR287C,125,0.3032779273841582,8.67828353346543e-05,0.03346331853637388,7.203658117801241e-07,0.7171612903225807,13,207
1103,4932.YOR056C,96,0.2996605193136985,8.52832862680938e-05,0.0255665166311767,1.2479056058357745e-06,0.7848684210526315,13,207
1104,4932.YIL127C,65,0.2827950471902329,6.816129565706059e-05,0.01581539481843688,1.4350833509293866e-06,0.739423076923077,13,207
1105,4932.YGR192C,26,0.3079098708400113,0.0030829825597382386,0.00014590218740590132,0.0001502804711462053,0.47692307692307695,109,20
1106,4932.YCR012W,35,0.3299989895928059,0.008991600161165441,0.0009093854479042523,0.0001816962523135939,0.2957983193277311,109,20
1107,4932.YGR211W,2,0.2622661206135068,3.1335423288951814e-07,0.00042390610900131794,4.533697903093682e-06,0.0,9,110
1108,4932.YJR009C,24,0.3026035393310479,0.001588289367167664,0.00014447236844434378,9.211106522810323e-05,0.5579710144927537,109,20
1109,4932.YBR143C,30,0.30529070854365303,0.0005265907971679683,0.00521496659716691,2.6060171826170094e-05,0.28735632183908044,174,6
1110,4932.YKR059W,27,0.30221152956417136,0.0008165755245479812,0.005639904963924393,7.189365327768567e-05,0.5698005698005698,177,20
1111,4932.YJL138C,22,0.29821037253469684,0.00013674807303731005,0.004661050740229006,1.8602296760032332e-05,0.6363636363636364,177,20
1112,4932.YHR086W,43,0.26672111065741116,0.001668473667694451,0.0001584335449785118,1.801191114779328e-05,0.6223698781838317,44,98
1113,4932.YBR119W,36,0.2615729617171232,0.0002952774574471103,0.00012107193305790814,6.001253152753276e-06,0.792063492063492,44,98
1114,4932.YDL030W,64,0.28775330396475773,0.0004354609225608235,0.0004862111575504232,5.643845094612546e-06,0.6750992063492064,44,98
1115,4932.YDL043C,74,0.2810429395060666,0.00021931631174828374,0.000765575014584151,2.003781808940471e-06,0.6131062569418734,44,98
1116,4932.YDL087C,39,0.26275140788415124,9.794359608362158e-05,0.00014300729597664492,2.7021590120691866e-06,0.8043184885290149,44,98
1117,4932.YDL160C,37,0.2814546708031713,0.0025082118005817205,0.0005791334700904095,2.478770705193386e-05,0.2552552552552553,107,6
1118,4932.YDR235W,35,0.2651619712592352,1.926429832149848e-05,0.0001235820509961816,8.731704654733502e-07,0.865546218487395,44,98
1119,4932.YDR240C,34,0.26153106982703395,1.3007485375954103e-05,0.000120971552386588,6.219630586086469e-07,0.8823529411764706,44,98
1120,4932.YDR243C,51,0.2855643962577599,0.0006903314447455112,0.0009058452785702574,1.137034966044366e-05,0.56,44,98
1121,4932.YDR432W,20,0.29312511218811704,0.0007618634162395284,0.0008336617698938653,3.608797264970813e-05,0.23157894736842105,179,2
1122,4932.YER029C,85,0.2898988105805077,0.0012620373504323658,0.0010466681973534868,7.249069985792842e-06,0.5207282913165266,44,98
1123,4932.YFL017W-A,94,0.3033342620971487,0.004982549868948252,0.0009104646284331775,2.4262147501645625e-05,0.4497826584305651,44,98
