,cid,orf,betweeness_centrality,degree_centrality,eigenvector_centrality
768,6,4932.YPR099C,0.0,0.0120481927710843,0.0020259034062685773
769,6,4932.YBR122C,0.0018649398992759,0.6385542168674699,0.10434615456072706
770,6,4932.YHL004W,0.0065532822669272,0.7951807228915663,0.122360033628886
771,6,4932.YOR158W,0.0003170328430622,0.4096385542168675,0.06438117000763098
772,6,4932.YCR003W,0.0042392852929313,0.819277108433735,0.12901118378537957
773,6,4932.YBR268W,0.0041267504217106,0.4457831325301205,0.07433325181720345
774,6,4932.YDR405W,0.0029131476826371,0.7710843373493976,0.12420336039353522
775,6,4932.YDR036C,0.0018936416693472,0.746987951807229,0.12132148802653964
776,6,4932.YGR215W,0.0038905215476198,0.7951807228915663,0.12578693950145597
777,6,4932.YMR188C,0.0048387013212626,0.7590361445783133,0.11852745303233923
778,6,4932.YPL118W,0.0026175993224994,0.5662650602409639,0.08865737714380226
779,6,4932.YNR037C,0.0063731206468498,0.855421686746988,0.1321865988631302
780,6,4932.YOR150W,0.0042027056051536,0.8313253012048193,0.1306216587582606
781,6,4932.YGR084C,0.0004760897716851,0.4337349397590361,0.06839355547741476
782,6,4932.YML025C,0.0040125243896164,0.710843373493976,0.11166284684778602
783,6,4932.YGR150C,0.0,0.0120481927710843,0.0022229329190748314
784,6,4932.YHR059W,0.0010897114487602,0.6626506024096386,0.1094528949431853
785,6,4932.YLR439W,0.0048922991465575,0.819277108433735,0.1289948805688818
786,6,4932.YNL177C,0.0039114925106797,0.8072289156626506,0.12798157256137108
787,6,4932.YPR166C,0.0055358140741714,0.8674698795180723,0.13466732404996604
788,6,4932.YGL129C,0.0073429187705143,0.8795180722891567,0.13498653316491163
789,6,4932.YCR046C,0.0069383396162031,0.8433734939759037,0.12989870354511743
790,6,4932.YKR085C,0.002199812525274,0.6987951807228916,0.11336203784374735
791,6,4932.YDR115W,0.000943524136016,0.5180722891566265,0.08510254329227701
792,6,4932.YNL185C,0.0006754827184896,0.5903614457831325,0.09790686173264371
793,6,4932.YBL090W,0.0041323871197384,0.8072289156626506,0.12732954530736254
794,6,4932.YDR175C,0.0031464032943245,0.7228915662650602,0.11486740878159271
795,6,4932.YJR101W,0.0047644310211964,0.7590361445783133,0.11860615447702974
796,6,4932.YEL050C,0.0061630059697686,0.8433734939759037,0.13134508581716325
797,6,4932.YBL038W,0.0065255367386449,0.8433734939759037,0.13122825819073566
798,6,4932.YMR225C,0.0,0.036144578313253,0.005426713014949775
799,6,4932.YDR041W,0.0056125163426528,0.819277108433735,0.127155031557849
800,6,4932.YDL045W-A,0.0034764653463869,0.783132530120482,0.12470814094210345
801,6,4932.YKL138C,0.0007829261819629,0.6265060240963856,0.10495278703673097
802,6,4932.YGR165W,0.0058447443924519,0.783132530120482,0.12195035374261917
803,6,4932.YKL170W,0.0116574995230485,0.7951807228915663,0.12575118481875575
804,6,4932.YLR312W-A,0.0003045192600616,0.6385542168674699,0.10785283089712658
805,6,4932.YJL096W,0.0001027578222963,0.216867469879518,0.03559371109019392
806,6,4932.YGR220C,0.0158084548971552,0.855421686746988,0.13172621494518005
807,6,4932.YPL173W,0.0015204295920362,0.6265060240963856,0.10254532134176617
808,6,4932.YNL306W,0.00447458640058,0.8313253012048193,0.13070810375341538
809,6,4932.YLR069C,0.0002594720921838,0.144578313253012,0.02167819489886765
810,6,4932.YNL122C,0.000633902674046,0.4578313253012048,0.0756508636063178
811,6,4932.YGR076C,0.0005196808221238,0.6506024096385542,0.10900773620385021
812,6,4932.YPR100W,0.0271706639294604,0.783132530120482,0.12387182852991949
813,6,4932.YMR193W,0.0020273942625271,0.710843373493976,0.11533777843782511
814,6,4932.YPL183W-A,0.0072651237567063,0.819277108433735,0.12769387169175728
815,6,4932.YMR158W,0.007697558149797,0.8674698795180723,0.1329243863581365
816,6,4932.YDR237W,0.005182483571714,0.8072289156626506,0.12720709225413662
817,6,4932.YDR116C,0.000425258395625,0.5180722891566265,0.08660583053346008
818,6,4932.YMR024W,0.003060029007735,0.7590361445783133,0.12153266973645441
819,6,4932.YGL068W,0.0013939885361624,0.5180722891566265,0.0841717652107463
820,6,4932.YNL005C,0.0063342386552846,0.8433734939759037,0.13047484798665948
821,6,4932.YDR462W,0.0018271441748202,0.746987951807229,0.1210746587081689
822,6,4932.YKL011C,0.0,0.0,3.251333392501818e-14
823,6,4932.YGL107C,0.0,0.0120481927710843,0.0009492652949119995
824,6,4932.YIL093C,0.0014022750822827,0.5421686746987953,0.08565436583288034
825,6,4932.YKL003C,0.0090994394815411,0.9036144578313252,0.1366327769930552
826,6,4932.YNR036C,0.0033993535678926,0.746987951807229,0.11820262755875927
827,6,4932.YML009C,0.0039162712146317,0.6867469879518072,0.10866786823546241
828,6,4932.YKL155C,0.0,0.3373493975903615,0.054003609879239
829,6,4932.YNL081C,0.0015026257361524,0.6987951807228916,0.11446855738250737
830,6,4932.YNR022C,1.8773559839809383e-05,0.1686746987951807,0.02833350608407057
831,6,4932.YMR286W,0.0025026127624304,0.746987951807229,0.12073025046162916
832,6,4932.YDL202W,0.0005561179156729,0.3253012048192771,0.05385176282095469
833,6,4932.YPL013C,0.0095102469810333,0.9036144578313252,0.13651594936662761
834,6,4932.YCR071C,0.003005273897357,0.7228915662650602,0.11597892441743386
835,6,4932.YDR322W,0.002142116052338,0.7349397590361446,0.1187372816828908
836,6,4932.YDR337W,0.0075563306684629,0.8915662650602411,0.136106650839301
837,6,4932.YJL063C,0.0060133533758186,0.855421686746988,0.13238894037806478
838,6,4932.YJR113C,0.0054433518151977,0.8433734939759037,0.1308352249766425
839,6,4932.YHR147C,0.0017331367048077,0.6265060240963856,0.10137524973840031
840,6,4932.YDR494W,0.0238558348507504,0.3734939759036145,0.058040745028578776
841,6,4932.YBR251W,0.0325724142057907,0.9036144578313252,0.13591849857129684
842,6,4932.YKR006C,8.885632598338325e-05,0.2530120481927711,0.041636355222166924
843,7,4932.YMR250W,0.1396139934104719,0.5428571428571428,0.2765924274654998
844,7,4932.YHL021C,0.0024728189306194,0.1571428571428571,0.1056397894578526
845,7,4932.YMR278W,0.0,0.0428571428571428,0.02210239038379147
846,7,4932.YOR238W,0.0,0.0,1.1452048286746457e-15
847,7,4932.YPR026W,0.0,0.0714285714285714,0.032365196602848305
848,7,4932.YMR170C,0.0,0.0142857142857142,0.015072334557072352
849,7,4932.YNL194C,0.0011651716849493,0.0857142857142857,0.051713626599611144
850,7,4932.YBR054W,0.0,0.0,1.1452048286746457e-15
851,7,4932.YNR034W,0.0,0.0,1.1452048286746457e-15
852,7,4932.YGL037C,0.0102667644204371,0.2428571428571428,0.17499023405952202
853,7,4932.YMR110C,0.0002563344178251,0.0285714285714285,0.019255585409040002
854,7,4932.YML100W,0.0274842426589977,0.3285714285714285,0.21151874269927626
855,7,4932.YFL014W,0.0078536955473382,0.1428571428571428,0.110975502801817
856,7,4932.YPL061W,0.0,0.0142857142857142,0.015072334557072352
857,7,4932.YOL052C-A,0.028649432548152,0.2857142857142857,0.18674088795183175
858,7,4932.YKL091C,0.0001895964628883,0.0714285714285714,0.060561537482814544
859,7,4932.YNL195C,0.0009385783298826,0.0999999999999999,0.05061347954961253
860,7,4932.YKL150W,0.0,0.0285714285714285,0.02130449857808167
861,7,4932.YDL222C,0.0007177363699102,0.0999999999999999,0.051303474852496894
862,7,4932.YEL011W,0.0263184011940744,0.3,0.18605871830523446
863,7,4932.YPL103C,0.0,0.0,1.1452048286746457e-15
864,7,4932.YMR261C,0.0001123927832002,0.0857142857142857,0.040670931682494
865,7,4932.YKL127W,0.0002563344178251,0.0571428571428571,0.03171740450739325
866,7,4932.YNL015W,0.0,0.0,1.1452048286746457e-15
867,7,4932.YDL130W-A,0.0,0.0285714285714285,0.023851206650987767
868,7,4932.YOL084W,0.0002208419599723,0.0857142857142857,0.04165321709365698
869,7,4932.YBR001C,0.0009798806460119,0.0999999999999999,0.05345457784499654
870,7,4932.YCR073W-A,0.0,0.0,1.1452048286746457e-15
871,7,4932.YLR178C,0.0670942792630567,0.4714285714285714,0.26270200228761514
872,7,4932.YNL274C,0.0004086754525601,0.1142857142857142,0.1040410380301077
873,7,4932.YMR196W,0.0,0.1142857142857142,0.10517813389139849
874,7,4932.YJR096W,5.915409642117717e-05,0.1142857142857142,0.09531921359191606
875,7,4932.YAL060W,0.0,0.0,1.1452048286746457e-15
876,7,4932.YER067W,0.000103519668737,0.0571428571428571,0.03237829273714337
877,7,4932.YNR034W-A,0.0,0.0,1.1452048286746457e-15
878,7,4932.YDR070C,0.0051206498624018,0.2285714285714285,0.16044060257053985
879,7,4932.YER073W,0.0,0.0142857142857142,0.015072334557072352
880,7,4932.YLR251W,0.0041758444357332,0.1142857142857142,0.07676596657864153
881,7,4932.YPL247C,0.0,0.0,1.1452048286746457e-15
882,7,4932.YOR173W,0.0424238910116929,0.4571428571428571,0.25584911589486065
883,7,4932.YHR138C,0.0,0.0142857142857142,0.014315402034569897
884,7,4932.YLL023C,0.0,0.0,1.1452048286746457e-15
885,7,4932.YBR126C,0.0109716770403133,0.2428571428571428,0.16072285835110375
886,7,4932.YBR214W,0.0,0.0571428571428571,0.043183398424306255
887,7,4932.YLR270W,0.000120459250894,0.0999999999999999,0.08964736514936486
888,7,4932.YMR251W-A,0.0,0.0285714285714285,0.016223569980661257
889,7,4932.YIL165C,0.0,0.0,1.1452048286746457e-15
890,7,4932.YPL186C,0.0,0.1142857142857142,0.10070025205661946
891,7,4932.YGL121C,0.000103519668737,0.0999999999999999,0.07868455029119206
892,7,4932.YPL230W,0.0010221198712247,0.0571428571428571,0.04022972375055202
893,7,4932.YDR074W,0.0144034632594524,0.2428571428571428,0.16287943017198217
894,7,4932.YMR105C,0.0699570762701823,0.4428571428571428,0.24737575780977294
895,7,4932.YLR179C,0.0,0.0,1.1452048286746457e-15
896,7,4932.YHR087W,0.0077373130719042,0.3,0.21294615779398532
897,7,4932.YML128C,0.1054629730189209,0.5428571428571428,0.28090664411717503
898,7,4932.YDR171W,0.00368411119694,0.2285714285714285,0.16908019276267544
899,7,4932.YIL136W,0.0289617353320952,0.2428571428571428,0.1699585708607325
900,7,4932.YDL204W,0.0120808359631976,0.2571428571428571,0.17282713461261776
901,7,4932.YNL200C,0.0001250937353421,0.0999999999999999,0.09275511976599862
902,7,4932.YDR001C,0.011620880831452,0.1999999999999999,0.12540589225632756
903,7,4932.YBR230C,0.0,0.0142857142857142,0.00926161336119732
904,7,4932.YKL151C,0.0038355743635246,0.1428571428571428,0.11005115147783293
905,7,4932.YER053C,0.0011216794410071,0.0714285714285714,0.055096619571493345
906,7,4932.YOR374W,0.0,0.0428571428571428,0.043860034266273454
907,7,4932.YMR090W,0.0,0.0999999999999999,0.08702807963935412
908,7,4932.YLR252W,0.0002563344178251,0.0571428571428571,0.047838197047210415
909,7,4932.YIL101C,0.0005924510272336,0.0428571428571428,0.02767581688297009
910,7,4932.YPR184W,0.0099250057674571,0.1714285714285714,0.12650563319648223
911,7,4932.YGR248W,0.0505784507708717,0.4857142857142857,0.26867083896311617
912,7,4932.YMR169C,0.0077825598093429,0.2285714285714285,0.15701047957283587
913,7,4932.YBR072W,0.0020912265052569,0.1714285714285714,0.12733795455032887
914,8,4932.YOL063C,0.0,0.0307692307692307,0.015178368917553907
915,8,4932.YLR032W,0.0077845441812559,0.2615384615384615,0.10930225003074878
916,8,4932.YER095W,0.0888690159626776,0.6923076923076923,0.2556089026748595
917,8,4932.YPL024W,0.0038416609789931,0.2615384615384615,0.12338324890060803
918,8,4932.YML095C,0.0091801873422486,0.2615384615384615,0.10960913618068949
919,8,4932.YDL156W,0.0,0.0153846153846153,0.00803013710631307
920,8,4932.YDL059C,0.0027146180916498,0.2769230769230769,0.1363295727417314
921,8,4932.YLR035C,0.0,0.0615384615384615,0.020459085372541715
922,8,4932.YAL027W,0.0,0.0461538461538461,0.017758802035005416
923,8,4932.YCR066W,0.038630256184554,0.2615384615384615,0.09895028757420811
924,8,4932.YBR274W,0.0018923637984908,0.2461538461538461,0.12239455633268664
925,8,4932.YMR201C,0.0056742209030092,0.2153846153846154,0.0801300685941827
926,8,4932.YDR369C,0.0,0.0307692307692307,0.010355300386628944
927,8,4932.YHR134W,0.0,0.0,1.964414913297081e-15
928,8,4932.YNL082W,0.0001638986013986,0.123076923076923,0.044529253306229935
929,8,4932.YPL194W,0.0004744494287763,0.1384615384615384,0.05210949790127217
930,8,4932.YER142C,0.0,0.0153846153846153,0.006031041521070181
931,8,4932.YJL092W,0.027357758429646,0.4615384615384615,0.18382842856228557
932,8,4932.YAL019W,7.657937093420964e-05,0.0461538461538461,0.0211098634037076
933,8,4932.YLR247C,0.0,0.0153846153846153,0.004225522855920856
934,8,4932.YOR033C,0.0444365260142408,0.5384615384615385,0.21683181102013863
935,8,4932.YJR043C,0.0021550722942423,0.2461538461538461,0.12033791128814518
936,8,4932.YOR368W,0.0012893843011312,0.1846153846153846,0.08462475578759067
937,8,4932.YOR144C,0.0032341648223418,0.2153846153846154,0.09832448359227622
938,8,4932.YML061C,0.0005987132377975,0.2153846153846154,0.11086238557227596
939,8,4932.YDR363W,0.0,0.0461538461538461,0.027516596624437638
940,8,4932.YOR258W,0.0,0.0,1.964414913297081e-15
941,8,4932.YDR263C,0.0001332794276342,0.0769230769230769,0.03913589461170382
942,8,4932.YPL167C,0.0405058870360914,0.3384615384615385,0.14123073017337603
943,8,4932.YPL022W,0.0520501905774445,0.4923076923076923,0.18942887244715806
944,8,4932.YER041W,0.0013554417439926,0.2,0.09589071900443209
945,8,4932.YKL113C,0.0135007684220352,0.4461538461538462,0.1906285256404906
946,8,4932.YDR386W,0.0460438983779665,0.5384615384615385,0.2039452853060766
947,8,4932.YMR167W,0.0157793748548743,0.3230769230769231,0.12675059870897964
948,8,4932.YNL218W,0.0,0.0461538461538461,0.019850468083806957
949,8,4932.YMR224C,0.0180507012990907,0.2461538461538461,0.11561284578384147
950,8,4932.YHR154W,0.0049093510511088,0.2615384615384615,0.11543902563948653
951,8,4932.YBR098W,0.0004603729603729,0.123076923076923,0.050276785883785556
952,8,4932.YER173W,0.0036005568529254,0.2769230769230769,0.1270496537721788
953,8,4932.YBR073W,0.0001561730180151,0.1846153846153846,0.102357203700754
954,8,4932.YDR097C,0.0125230323823689,0.2923076923076923,0.12495398434330734
955,8,4932.YMR190C,0.109967822032017,0.7230769230769232,0.25659273727284637
956,8,4932.YMR137C,0.0002081883049077,0.0615384615384615,0.028936673178407087
957,8,4932.YBR136W,0.0323374141279202,0.5384615384615385,0.21187349032907155
958,8,4932.YBR088C,0.0181889559589193,0.3846153846153846,0.15708529497209436
959,8,4932.YGL163C,0.0136735700476496,0.4461538461538462,0.19185860455902037
960,8,4932.YDR004W,0.0085377941715237,0.3538461538461538,0.16033046816741503
961,8,4932.YDR419W,0.0005906132423383,0.1384615384615384,0.05476413766475694
962,8,4932.YBR228W,0.0025973656005315,0.2461538461538461,0.11325865748328252
963,8,4932.YOR346W,0.0008520179073063,0.1692307692307692,0.06899871402578885
964,8,4932.YOR191W,8.741258741258743e-05,0.0615384615384615,0.03174211948035653
965,8,4932.YDR499W,0.0,0.1076923076923077,0.04850778459295126
966,8,4932.YML032C,0.043072058516035,0.6307692307692307,0.24616618895428816
967,8,4932.YAR007C,0.054395133192729,0.4769230769230769,0.18804509957812524
968,8,4932.YDR217C,0.0346055347052338,0.4153846153846154,0.1660086048924832
969,8,4932.YLR288C,0.0004486971591092,0.1384615384615384,0.05742173629690782
970,8,4932.YLR234W,0.005632340445512,0.3230769230769231,0.14624513107042303
971,8,4932.YLR135W,0.0006378129548861,0.123076923076923,0.052026879230941556
972,8,4932.YCR092C,0.0076031850267223,0.2615384615384615,0.110565095312214
973,8,4932.YPL153C,0.0142337443806511,0.4,0.1600444241271545
974,8,4932.YDR014W-A,0.0,0.0153846153846153,0.010915375462294865
975,8,4932.YHR164C,0.0195186476709777,0.3846153846153846,0.1606823652994395
976,8,4932.YOL090W,0.0240840479617783,0.3076923076923077,0.11682257000819894
977,8,4932.YHR031C,0.0001650761519182,0.1538461538461538,0.08464102883269438
978,8,4932.YBL088C,0.0218140509508644,0.3076923076923077,0.12688292979332344
979,8,4932.YDR076W,0.0003637672634383,0.1692307692307692,0.08657549379618514
980,9,4932.YJL072C,0.0059974001353293,0.5833333333333334,0.14358936753195606
981,9,4932.YCL061C,0.003295946344069,0.35,0.08891297131547775
982,9,4932.YBR278W,0.0023322080023835,0.4333333333333333,0.11340546725404638
983,9,4932.YPR162C,0.0021228744735592,0.5,0.12863173624832827
984,9,4932.YHR191C,0.0,0.1,0.01895866136023727
985,9,4932.YML065W,0.0027431222461011,0.5333333333333333,0.13663932297307402
986,9,4932.YBL035C,0.0215172906251102,0.75,0.1709906340622581
987,9,4932.YMR078C,0.0137346941994931,0.5166666666666666,0.11932647257691548
988,9,4932.YGL201C,0.0180328510847371,0.8,0.18421303728817745
989,9,4932.YPR135W,0.0268122714209707,0.7,0.16113837587294255
990,9,4932.YIL150C,0.0035150683135257,0.5666666666666667,0.14437066576871985
991,9,4932.YNL290W,0.0018004394246649,0.4166666666666667,0.10284226705874681
992,9,4932.YDR013W,0.0069028532611188,0.6166666666666667,0.15171236776843564
993,9,4932.YNL088W,0.0007024065951321,0.2333333333333333,0.05390502477942449
994,9,4932.YNL262W,0.0233834661711681,0.7666666666666666,0.17371469939812959
995,9,4932.YBL023C,0.0281851255410161,0.8666666666666667,0.1913390110651796
996,9,4932.YOL146W,0.003456028858586,0.5333333333333333,0.13341907081251436
997,9,4932.YIL139C,0.0,0.15,0.038283687854945216
998,9,4932.YML058W-A,0.0,0.0,1.339002319349672e-15
999,9,4932.YLR086W,0.0019917479965379,0.3833333333333333,0.09464411734873521
1000,9,4932.YMR048W,0.0142244240067445,0.5666666666666667,0.1364452177943531
1001,9,4932.YCL016C,0.0076082325226917,0.4166666666666667,0.1043619164835644
1002,9,4932.YNL102W,0.0314704795697332,0.8,0.17501594438703935
1003,9,4932.YDR052C,0.0022819696570287,0.5,0.12976390485354064
1004,9,4932.YNL273W,0.0154823085801137,0.5333333333333333,0.12230187087219574
1005,9,4932.YJL194W,0.0162561247421584,0.7666666666666666,0.17731397192399054
1006,9,4932.YBR252W,2.6903416733925207e-05,0.25,0.06867571508668317
1007,9,4932.YDL164C,0.0048043649040498,0.4833333333333333,0.11774164454169822
1008,9,4932.YLR272C,0.0001586611756103,0.2166666666666666,0.051691083618629674
1009,9,4932.YDL017W,0.0011202339112974,0.4166666666666667,0.11282136543379945
1010,9,4932.YPR175W,0.0109679281260036,0.6833333333333333,0.16569014092681864
1011,9,4932.YJR006W,0.0034737782148167,0.3833333333333333,0.09371693166783959
1012,9,4932.YFR031C,0.0022501623941138,0.4,0.09923686878770908
1013,9,4932.YBR060C,0.0052370800240098,0.6,0.1507841325766892
1014,9,4932.YDR489W,0.0048750326878481,0.5833333333333334,0.14576500183890437
1015,9,4932.YLR274W,0.032726956808728,0.9,0.19572604625366527
1016,9,4932.YPR019W,0.0353110848589578,0.9,0.19559884155992052
1017,9,4932.YNL312W,0.0044504599632932,0.45,0.11230088561191952
1018,9,4932.YIR008C,0.0144002519091465,0.6833333333333333,0.16228541903328214
1019,9,4932.YPL008W,0.0001533494753833,0.1166666666666666,0.021423226326263273
1020,9,4932.YJR068W,0.0070419650468113,0.6,0.14326767337583377
1021,9,4932.YDL102W,0.0091164448290081,0.55,0.12995260656047364
1022,9,4932.YOL006C,0.0024004259438745,0.3333333333333333,0.08364660453988665
1023,9,4932.YJL173C,0.0,0.1166666666666666,0.028576080423928778
1024,9,4932.YJL090C,0.0042296656558745,0.5166666666666666,0.12774708029768395
1025,9,4932.YOR217W,0.0004961453731928,0.2,0.04614653292139301
1026,9,4932.YBL097W,0.0002288889908639,0.2166666666666666,0.05073589556925194
1027,9,4932.YKL045W,0.0131334549355057,0.6666666666666666,0.15807771723023156
1028,9,4932.YBR202W,0.032726956808728,0.9,0.19572604625366527
1029,9,4932.YBR087W,0.0031625088395836,0.4666666666666667,0.1152731170075834
1030,9,4932.YEL032W,0.032726956808728,0.9,0.1957260462536653
1031,9,4932.YOR060C,0.000429495590425,0.3833333333333333,0.0983510708093324
1032,9,4932.YLL004W,0.0020808277599836,0.5,0.129045445487265
1033,9,4932.YOL094C,0.0023176318719101,0.3833333333333333,0.09127261175998633
1034,9,4932.YNL261W,0.0047246294665657,0.5833333333333334,0.14713077969687635
1035,9,4932.YLR103C,0.0190953799635349,0.8,0.1830046949517295
1036,9,4932.YGL113W,0.0001027019895128,0.2833333333333333,0.07734604801064181
1037,9,4932.YJR046W,0.0,0.2333333333333333,0.06550699812047052
1038,9,4932.YHR118C,0.0002421307506053,0.3333333333333333,0.08688327333122565
1039,9,4932.YKL108W,0.000429495590425,0.3833333333333333,0.0983510708093324
1040,9,4932.YDR325W,0.0011132319169106,0.3,0.07402118047097027
1041,10,4932.YJL166W,0.0363611509451499,0.6724137931034483,0.20122305251660194
1042,10,4932.Q0060,0.0,0.0689655172413793,0.025313924942549124
1043,10,4932.YDL067C,0.0002252117159182,0.4310344827586206,0.1563708714332407
1044,10,4932.YHR051W,0.0350983651459084,0.603448275862069,0.179690285359489
1045,10,4932.YNL052W,0.0048242961960766,0.5,0.16986095846723828
1046,10,4932.Q0045,0.0119111508238885,0.5172413793103449,0.16806633265916976
1047,10,4932.YJL003W,2.160573848414139e-05,0.1206896551724137,0.04601433432430847
1048,10,4932.YLR038C,0.0242476401327109,0.5517241379310345,0.1784418202558585
1049,10,4932.YBL030C,0.0,0.1034482758620689,0.04035026000292857
1050,10,4932.Q0105,0.0435204268183547,0.6724137931034483,0.19517953428436402
1051,10,4932.YPR191W,0.0253199375566541,0.6896551724137931,0.20404766359910753
1052,10,4932.YGL226W,0.0,0.1206896551724137,0.04627455133072377
1053,10,4932.YGL191W,0.0064281959228239,0.5172413793103449,0.17154572296134885
1054,10,4932.Q0275,0.0207958073085347,0.5517241379310345,0.17028303760705885
1055,10,4932.Q0050,1.951486056632125e-05,0.0862068965517241,0.030575092516223864
1056,10,4932.YLL041C,0.034808552480878,0.4482758620689655,0.14007365333227925
1057,10,4932.YDR178W,0.0022817420037309,0.3275862068965517,0.10898885602887785
1058,10,4932.Q0065,0.0,0.1034482758620689,0.032477857362035345
1059,10,4932.YPL132W,0.0006279946200298,0.2413793103448275,0.08696593738810264
1060,10,4932.YLR163C,0.0002022834038914,0.2758620689655172,0.09975621808201324
1061,10,4932.YEL039C,0.0001602487100649,0.2586206896551724,0.09377429714837456
1062,10,4932.YDL069C,0.0,0.0,8.602720587667869e-15
1063,10,4932.YDR379C-A,0.0,0.0344827586206896,0.008691390189250813
1064,10,4932.YJR048W,0.0004684291691297,0.3275862068965517,0.11761896977616274
1065,10,4932.YDR529C,0.0235636278887223,0.6551724137931034,0.19900461272596176
1066,10,4932.YLR164W,0.0,0.0862068965517241,0.01750301198339497
1067,10,4932.YNR018W,0.0008963951217315,0.2413793103448275,0.08410260932285345
1068,10,4932.YGR183C,0.0080562901953344,0.603448275862069,0.19476705176744696
1069,10,4932.YML120C,0.0067351549253033,0.5172413793103449,0.16994882140240494
1070,10,4932.YPR021C,0.0,0.0344827586206896,0.013261014296872233
1071,10,4932.YKL141W,0.0088426542394091,0.3620689655172414,0.11589496227646091
1072,10,4932.YFR033C,0.0104309887285396,0.6206896551724138,0.19676412469527352
1073,10,4932.YGR174C,0.0,0.0517241379310344,0.02065712982609256
1074,10,4932.Q0070,0.0001405069960775,0.1206896551724137,0.03795283957324056
1075,10,4932.YOR065W,0.0401645668715433,0.6896551724137931,0.20166706493903797
1076,10,4932.YMR145C,0.0070359275550926,0.5344827586206896,0.1744056646876081
1077,10,4932.YDL085W,0.0084018730805269,0.5,0.1595959705737603
1078,10,4932.YIR021W,0.0,0.0,8.602720587667869e-15
1079,10,4932.YBL045C,0.0329277773475883,0.6551724137931034,0.19382476108609678
1080,10,4932.Q0250,0.0319190280426279,0.6206896551724138,0.18281999663876133
1081,10,4932.YJL045W,0.0078540466473926,0.3448275862068966,0.10957705276317538
1082,10,4932.YML030W,0.0,0.1206896551724137,0.040650701749502714
1083,10,4932.YHR116W,2.160573848414139e-05,0.1551724137931034,0.05656391343219271
1084,10,4932.YEL059C-A,0.0,0.0,8.602720587667869e-15
1085,10,4932.YDR119W-A,0.0004895527944529,0.396551724137931,0.14226199247400964
1086,10,4932.YGR243W,0.0,0.0172413793103448,0.007058122309899487
1087,10,4932.YLR395C,0.0003866127320357,0.4482758620689655,0.1618458536444459
1088,10,4932.YEL024W,0.0833817587763701,0.7068965517241379,0.20297573115749948
1089,10,4932.YHR001W-A,0.0040407171262709,0.5172413793103449,0.17459911672209494
1090,10,4932.YMR118C,0.0004627859936276,0.1206896551724137,0.027927621862043686
1091,10,4932.YBR120C,0.0,0.0,8.602720587667869e-15
1092,10,4932.Q0120,0.0165910815302761,0.5344827586206896,0.16292304098939572
1093,10,4932.Q0055,0.0,0.0,8.602720587667869e-15
1094,10,4932.YMR256C,0.0129392416531786,0.4482758620689655,0.1567625676412399
1095,10,4932.YPR010C-A,0.0,0.0344827586206896,0.011656119527268938
1096,10,4932.YIL111W,0.0010115220925772,0.4482758620689655,0.15928899704498825
1097,10,4932.YHR162W,0.0,0.0172413793103448,0.007058122309899487
1098,10,4932.YKL148C,0.0199440305932334,0.3620689655172414,0.10986912914673959
1099,10,4932.YGL187C,0.0156713997163109,0.603448275862069,0.18800703657511456
1100,11,4932.YNR009W,0.0,0.0350877192982456,0.009682211716334457
1101,11,4932.YLR210W,0.0023452992483341,0.175438596491228,0.14417199240789894
1102,11,4932.YGR108W,0.0215660124288879,0.2982456140350877,0.2002288449816992
1103,11,4932.YGR098C,0.0076446433864504,0.2631578947368421,0.18391582218173175
1104,11,4932.YPR120C,0.0115606639749572,0.2105263157894736,0.13560851956103992
1105,11,4932.YOR083W,0.0053275549986076,0.1403508771929824,0.05913661837879861
1106,11,4932.YOR372C,0.0002598487560893,0.1052631578947368,0.06124912056132628
1107,11,4932.YNL068C,0.0009165229090041,0.1403508771929824,0.06867152683455942
1108,11,4932.YHR071W,0.0006215936667064,0.1578947368421052,0.0505990300231039
1109,11,4932.YER111C,0.0149341295017986,0.2280701754385964,0.0963195926463053
1110,11,4932.YDL155W,0.0023452992483341,0.175438596491228,0.14417199240789894
1111,11,4932.YGL134W,0.0003157695826868,0.1228070175438596,0.0383541206571903
1112,11,4932.YIL050W,0.0032452041821648,0.1228070175438596,0.05347011746594152
1113,11,4932.YMR001C,0.0127568680357628,0.3157894736842105,0.2258693865077973
1114,11,4932.YOR339C,0.0005489150225992,0.1403508771929824,0.10245259489173152
1115,11,4932.YDR113C,0.0002262600946811,0.1052631578947368,0.09225461195553436
1116,11,4932.YDL056W,0.0139904451992237,0.1578947368421052,0.06142390199958278
1117,11,4932.YDL179W,0.0056282360764749,0.1578947368421052,0.06720687639411721
1118,11,4932.YOL128C,0.0,0.0175438596491228,0.005941516352197295
1119,11,4932.YPL219W,0.0093219353346889,0.2105263157894736,0.10402885289196179
1120,11,4932.YNL289W,0.0040934872058636,0.1403508771929824,0.06386527429394563
1121,11,4932.YIL113W,0.0,0.0,4.253109178635182e-28
1122,11,4932.YDL127W,0.0056282360764749,0.1578947368421052,0.06720687639411721
1123,11,4932.YPL267W,0.0,0.0175438596491228,0.014893060838149253
1124,11,4932.YIL144W,0.0007078708676453,0.1929824561403508,0.13083903929260737
1125,11,4932.YJL187C,0.02728017542751,0.2807017543859649,0.1852900499623011
1126,11,4932.YGL003C,0.0482712309128193,0.3508771929824561,0.2255232982311663
1127,11,4932.YBR135W,0.0685661306267167,0.3859649122807017,0.2338238116064384
1128,11,4932.YDR146C,0.0056417511019815,0.175438596491228,0.10467285281041358
