,cluster,protein
1183,63,YIR033W
1184,63,YBR021W
1185,64,YMR100W
1186,64,YGL058W
1187,64,YPL055C
1188,65,YER151C
1189,65,YNR051C
1190,66,YDL232W
1191,66,YEL002C
1192,66,YOR103C
1193,66,YML019W
1194,66,YMR149W
1195,66,YER087C-B
1196,66,YGL022W
1197,66,YER019C-A
1198,66,YLR378C
1199,66,Q0160
1200,66,YOR085W
1201,66,YJL002C
1202,67,YMR138W
1203,67,YOR349W
1204,67,YKL079W
1205,67,YFL037W
1206,67,YNL148C
1207,67,YPL241C
1208,67,YOR265W
1209,67,YML085C
1210,67,YML124C
1211,67,YER007W
1212,67,YER184C
1213,68,YOR262W
1214,68,YDR527W
1215,69,YDR297W
1216,69,YBR183W
1217,69,YHL003C
1218,69,YOR171C
1219,69,YKR053C
1220,69,YER019W
1221,69,YLR260W
1222,69,YDR294C
1223,69,YBR265W
1224,69,YKL008C
1225,69,YPL087W
1226,69,YMR298W
1227,69,YJL134W
1228,70,YDR541C
1229,70,YDL114W
1230,71,YNL128W
1231,71,YKL212W
1232,71,YBR058C-A
1233,71,YNL267W
1234,71,YHR073W
1235,71,YDR372C
1236,71,YOR109W
1237,71,YLR350W
1238,71,YGR038W
1239,71,YOL065C
1240,71,YNL106C
1241,71,YMR296C
1242,71,YJR110W
1243,71,YDR062W
1244,71,YJL100W
1245,71,YPL145C
1246,72,YBR287W
1247,72,YBR283C
1248,73,YAL058W
1249,73,YOL031C
1250,73,YJL034W
1251,73,YKL073W
1252,73,YHR079C
1253,73,YOR254C
1254,73,YOR288C
1255,73,YIL005W
1256,73,YBR220C
1257,73,YHR204W
1258,73,YMR214W
1259,73,YDR086C
1260,73,YCL043C
1261,73,YMR161W
1262,73,YDR518W
1263,73,YLR292C
1264,73,YCL001W
1265,73,YFR041C
1266,73,YBR171W
1267,73,YBR219C
1268,73,YFL031W
1269,73,YGR284C
1270,73,YPR037C
1271,73,YPL094C
1272,73,YOL088C
1273,73,YML130C
1274,74,YDL020C
1275,74,YLR024C
1276,74,YGL017W
1277,75,YBR216C
1278,75,YML007W
1279,75,YIR037W
1280,76,YBR173C
1281,76,YFR052W
1282,76,YDR394W
1283,76,YOL038W
1284,76,YGL011C
1285,76,YGL048C
1286,76,YER021W
1287,76,YKL206C
1288,76,YPR108W
1289,76,YKL145W
1290,76,YGR232W
1291,76,YLR199C
1292,76,YIL075C
1293,76,YBR272C
1294,76,YFR004W
1295,76,YHR200W
1296,76,YML092C
1297,76,YPR103W
1298,76,YHR027C
1299,76,YHL030W
1300,76,YGR135W
1301,76,YIL007C
1302,76,YOR259C
1303,76,YLR421C
1304,76,YOR261C
1305,76,YBR295W
1306,76,YJL001W
1307,76,YMR314W
1308,76,YER094C
1309,76,YOR362C
1310,76,YOR117W
1311,76,YDR363W-A
1312,76,YFL007W
1313,76,YGL004C
1314,76,YOR157C
1315,76,YGR253C
1316,76,YDL007W
1317,76,YDL147W
1318,76,YBL041W
1319,76,YFR050C
1320,76,YDL097C
1321,76,YPL144W
1322,76,YDR427W
1323,76,YER012W
1324,76,YLR021W
1325,77,YKL203C
1326,77,YNL047C
1327,77,YNL006W
1328,77,YBR270C
1329,77,YOL078W
1330,77,YHR186C
1331,77,YER093C
1332,77,YBR028C
1333,77,YJL058C
1334,77,YPL180W
1335,77,YMR068W
1336,77,YJR066W
1337,77,YIL105C
1338,78,YDR466W
1339,78,YBL105C
1340,79,YCR021C
1341,79,YNL270C
1342,79,YCR027C
1343,80,YDL047W
1344,81,YHR075C
1345,81,YIL153W
1346,81,YDR075W
1347,81,YPR040W
1348,81,YAL016W
1349,81,YDL134C
1350,81,YGR161C
1351,81,YNR032W
1352,81,YDR435C
1353,82,YDL188C
1354,82,YNL201C
1355,82,YOR073W
1356,82,YNL157W
1357,82,YPL152W
1358,82,YFL033C
1359,82,YOR014W
1360,82,YMR028W
1361,82,YGL190C
